Original, ADJ 
Signi, NOUN 
ﬁcantly, ADV 
different, ADJ 
WT, PROPN 
p, PROPN 
b0.05, PROPN 

, SPACE 
Fig, PROPN 
5, NUM 
IL-8, NOUN 
expression, NOUN 
regulates, VERB 
tumor, NOUN 
growth, NOUN 
bone, NOUN 
IL-8, NOUN 
expression, NOUN 
conditioned, VERB 
medium, NOUN 
MDA-231, ADJ 
MDA-231, ADJ 
IL8, PROPN 
cells, NOUN 
IL-8, X 
levels, NOUN 
signi, NOUN 
ﬁcantly, ADV 
higher, ADJ 
MDA-231-, PROPN 

, SPACE 
IL8, PROPN 
cells, NOUN 
p, NOUN 
b0.05, PROPN 
B, PROPN 
MicroCT, NOUN 
renderings, NOUN 
MDA-231, PROPN 
MDA-231, PROPN 
IL8, PROPN 
tumor, NOUN 
bearing, VERB 
nude, PROPN 
mouse, PROPN 
tibia, PROPN 
10, NUM 
females, NOUN 
group, NOUN 
inoculated, VERB 
tumor, NOUN 
4, NUM 
weeks, NOUN 
age, NOUN 
C, NOUN 
IL-8, X 
expres-, NOUN 

, SPACE 
sion, NOUN 
conditioned, VERB 
medium, ADJ 
MDA, PROPN 
MET, PROPN 
MDA, PROPN 
MET, PROPN 
cells, NOUN 
IL-8, X 
levels, NOUN 
signi, NOUN 
ﬁcantly, ADV 
lower, ADJ 
MDA, PROPN 
MET, PROPN 
cells, NOUN 
p, NOUN 
b0.05, PROPN 
D, PROPN 
MicroCT, PROPN 
renderings, NOUN 
MDA, PROPN 
MET, PROPN 
MDA, PROPN 
MET, PROPN 

, SPACE 
tumor, NOUN 
bearing, VERB 
nude, PROPN 
mouse, PROPN 
tibia, PROPN 
10, NUM 
females, NOUN 
group, NOUN 
inoculated, VERB 
tumor, NOUN 
4, NUM 
weeks, NOUN 
age).182, PROPN 
A., PROPN 
Kamalakar, PROPN 
et, PROPN 
al, PROPN 
Bone, PROPN 
61, NUM 
2014, NUM 
176, NUM 
185, NUM 

, SPACE 
parameters, NOUN 
observed, VERB 
data, NOUN 
shown, VERB 
striking, ADJ 

, SPACE 
signi, NOUN 
ﬁcant, NOUN 
increase, NOUN 
marrow, NOUN 
adiposity, NOUN 
Figs, PROPN 
8, NUM 
D, PROPN 
E, PROPN 
Collectively, ADV 

, SPACE 
data, NOUN 
suggest, VERB 
decreased, VERB 
bone, NOUN 
mass, NOUN 
hIL-8, PROPN 
Tg, PROPN 
mice, VERB 
isthe, DET 
result, NOUN 
increased, VERB 
osteoclast, ADJ 
number, NOUN 
activity, NOUN 
associated, VERB 

, SPACE 
increase, NOUN 
marrow, NOUN 
fat, NOUN 
Figs, PROPN 
8, NUM 
D, PROPN 
E, PROPN 
demonstrable, ADJ 

, SPACE 
change, NOUN 
osteoblast, ADJ 
parameters, NOUN 
driven, VERB 
transgenic, NOUN 
IL-8, NOUN 
expression, NOUN 
Discussion, NOUN 

, SPACE 
IL-8, PUNCT 
expressed, VERB 
number, NOUN 
cancer, NOUN 
cell, NOUN 
lines, NOUN 
vitro, X 
.Ac, NOUN 
o, NOUN 
r, NOUN 
r, NOUN 
e, NOUN 
l, NOUN 
t, NOUN 
o, NOUN 
n, CCONJ 

, SPACE 
observed, VERB 
tumor, NOUN 
cell, NOUN 
expression, NOUN 
IL-8, NOUN 
metastaticpotential, ADJ 
variety, NOUN 
cancer, NOUN 
settings, NOUN 
8,9,32, NUM 
37, NUM 
addition, NOUN 
serum, NOUN 

, SPACE 
levels, NOUN 
IL-8, NUM 
increased, VERB 
patients, NOUN 
breast, NOUN 
cancer, NOUN 
appear, VERB 

, SPACE 
Fig, PROPN 
7, X 
Cortical, ADJ 
bone, NOUN 
phenotype, NOUN 
IL-8, NOUN 
transgenic, ADJ 
mice, NOUN 
MicroCT, NOUN 
renderings, NOUN 
25, NUM 
consecutive, ADJ 
9, NUM 
μm, NOUN 
slices, NOUN 
cortical, ADJ 
bone, NOUN 
femur, ADJ 
mid, NOUN 
shaft, NOUN 
WT, PROPN 
human, NOUN 
IL-8, PUNCT 
trans-, VERB 

, SPACE 
genic, NOUN 
hIL-8, PROPN 
TG, PROPN 
mice, NOUN 
B, PROPN 
C, PROPN 
MicroCT, PROPN 
measured, VERB 
parameters, NOUN 
cortical, ADJ 
geometry, NOUN 
WT, PROPN 
hIL-8, PROPN 
TG, PROPN 
mice, NOUN 
Cortical, ADJ 
thickness, NOUN 
medullary, NOUN 
area, NOUN 
respect, VERB 
ively, ADV 
D, PROPN 
Peak, NOUN 
load, NOUN 

, SPACE 
failure, NOUN 
WT, PROPN 
hIL-8, PROPN 
TG, PROPN 
mice, NOUN 
femurs, NOUN 
Signiﬁ, VERB 
cantly, ADV 
different, ADJ 
WT, PROPN 
p, PROPN 
b0.05, PROPN 

, SPACE 
Fig, PROPN 
8, NUM 
Transgenic, ADJ 
IL-8, NOUN 
expression, NOUN 
vivo, ADJ 
increases, NOUN 
osteoclast, ADJ 
formation, NOUN 
adipogenesis, NOUN 
TRAP, PROPN 
stained, VERB 
H&E, PROPN 
histology, NOUN 
10×, NUM 
magni, NOUN 
ﬁcation, NOUN 
WT, PROPN 
hIL-8, PROPN 
TG, PROPN 
mice, NOUN 
Red, ADJ 
staining, NOUN 

, SPACE 
shows, VERB 
TRAP, PROPN 
positive, ADJ 
osteoclasts, NOUN 
vivo, NOUN 
B, NOUN 
Quantitation, PROPN 
osteoclast, ADJ 
number, NOUN 
bone, NOUN 
perimeter, NOUN 
NOc, NOUN 
BPm, X 
WT, PROPN 
hIL-8, PROPN 
TG, PROPN 
mice, NOUN 
Signi, NOUN 
ﬁcantly, ADV 
different, ADJ 
WT, PROPN 
p, PROPN 
b0.05, PROPN 

, SPACE 
C, PROPN 
Serum, PROPN 
IL-8, NOUN 
levels, NOUN 
mean, VERB 
±, PROPN 
SEM, PROPN 
measured, VERB 
WT, PROPN 
n, CCONJ 
=, SYM 
6, NUM 
hIL-8, PROPN 
TG, PROPN 
mice, NOUN 
n, CCONJ 
=, SYM 
7, NUM 
Signi, NOUN 
ﬁcantly, ADV 
different, ADJ 
WT, PROPN 
p, PROPN 
b0.05, PROPN 
D, PROPN 
H&E, PROPN 
histology, NOUN 
4×, ADJ 
magni, NOUN 
ﬁcation, NOUN 
WT, PROPN 

, SPACE 
hIL-8, PROPN 
TG, PROPN 
mice, NOUN 
Numerous, ADJ 
white, ADJ 
adipocyte, NOUN 
ghosts, NOUN 
apparent, ADJ 
bone, NOUN 
marrow, NOUN 
E, NOUN 
Quantitation, PROPN 
adipocyte, NOUN 
number, NOUN 
high, ADJ 
powered, VERB 
20×, NUM 
ﬁeld, NOUN 
N., PROPN 
Adipocytes, PROPN 
HPF, PROPN 
WT, PROPN 

, SPACE 
hIL-8, PROPN 
TG, PROPN 
mice, NOUN 
Signi, NOUN 
ﬁcantly, ADV 
different, ADJ 
WT, PROPN 
p, PROPN 
b0.05.183, PUNCT 
A., PROPN 
Kamalakar, PROPN 
et, PROPN 
al, PROPN 
Bone, PROPN 
61, NUM 
2014, NUM 
176, NUM 
185, NUM 

, SPACE 
independent, ADJ 
prognostic, ADJ 
indicator, NOUN 
post, ADJ 
relapse, ADJ 
survival, NOUN 
17,38, NUM 

, SPACE 
similar, ADJ 
results, NOUN 
reported, VERB 
prostate, NOUN 
cancer, NOUN 
39]and, NUM 
squamous, ADJ 
cell, NOUN 

, SPACE 
carcinoma, NOUN 
patients, NOUN 
40, NUM 
shown, VERB 
breast, NOUN 
cancer, NOUN 
cells, NOUN 

, SPACE 
induce, VERB 
release, NOUN 
lysophosphatidic, ADJ 
acid, NOUN 
LPA, PROPN 
activated, VERB 
plate-, NOUN 

, SPACE 
lets, NOUN 
turn, NOUN 
promotes, VERB 
tumor, NOUN 
cell, NOUN 
proliferation, NOUN 
LPA-, NUM 

, SPACE 
dependent, ADJ 
secretion, NOUN 
IL-6, NOUN 
IL-8, NUM 
enhancing, VERB 
tumor, NOUN 
growth, NOUN 

, SPACE 
osteolysis, NOUN 
41].C, NUM 
o, NOUN 
l, X 
l, PROPN 
e, PROPN 
c, PROPN 
t, PROPN 
v, ADP 
e, PROPN 
l, PROPN 
y, PROPN 
t, PROPN 
h, NOUN 
e, PROPN 
s, PROPN 
ed, NOUN 
t, NOUN 
uggest, ADJ 
IL-8, NOUN 
expression, NOUN 

, SPACE 
important, ADJ 
mediator, NOUN 
osteoclastogenesis, NOUN 
bone, NOUN 
destruction, NOUN 

, SPACE 
breast, NOUN 
cancer, NOUN 
cells, NOUN 
seeded, VERB 
bone, NOUN 
microenvironment, NOUN 
42, NUM 

, SPACE 
data, NOUN 
demonstrate, VERB 
primary, ADJ 
human, ADJ 
invasive, ADJ 
ductal, ADJ 
carcino-, PROPN 

, SPACE 
mas, PROPN 
express, NOUN 
IL-8, PUNCT 
level, NOUN 
expression, NOUN 
appear, VERB 
cor-, VERB 

, SPACE 
relate, NOUN 
ER, PROPN 
status, NOUN 
observations, NOUN 
primary, ADJ 
human, ADJ 
breast, NOUN 

, SPACE 
cancers, NOUN 
contrary, ADJ 
previously, ADV 
published, VERB 
vitro, X 
observations, NOUN 

, SPACE 
shown, VERB 
IL-8, NOUN 
expression, NOUN 
signi, NOUN 
ﬁcantly, ADV 
correlated, VERB 

, SPACE 
ER, PROPN 
status, NOUN 
43, NUM 
study, NOUN 
highlights, VERB 
importance, NOUN 
measuring, VERB 

, SPACE 
circulating, VERB 
IL-8, PUNCT 
demonstrates, VERB 
tumor, NOUN 
osteolysis, NOUN 
circulatingplasma, NOUN 
IL-8, NOUN 
levels, NOUN 
signi, NOUN 
ﬁcantly, ADV 
positively, ADV 
correlated, VERB 
light, NOUN 
pre-, ADJ 

, SPACE 
vious, ADJ 
observations, NOUN 
demonstrating, VERB 
important, ADJ 
role, NOUN 
IL-8, NOUN 
breastcancer, NOUN 
growth, NOUN 
invasion, NOUN 
metastasis, NOUN 
18,42, NUM 
investigation, NOUN 

, SPACE 
warranted, VERB 
determine, VERB 
IL-8, PRON 
independent, ADJ 
prognostic, ADJ 
indicatorin, NOUN 
breast, NOUN 
cancer, NOUN 

, SPACE 
shown, VERB 
osteolytic, ADJ 
MDA, PROPN 
MET, PROPN 
cells, NOUN 
secrete, VERB 
length, NOUN 

, SPACE 
IL-8, NOUN 
non, ADJ 
osteolytic, ADJ 
MDA, PROPN 
MB-231, PROPN 
cells, NOUN 
secrete, VERB 
truncated, VERB 

, SPACE 
6–77, PROPN 
form, NOUN 
protein, NOUN 
20, NUM 
Similar, ADJ 
IL-8, X 
isoform, NOUN 
expression, NOUN 

, SPACE 
reported, VERB 
ovarian, ADJ 
cancer, NOUN 
44, NUM 
current, ADJ 
study, NOUN 
dis-, ADJ 

, SPACE 
tinct, ADJ 
osteoclastogenic, ADJ 
activities, NOUN 
secreted, VERB 
isoforms, NOUN 
IL-8, NOUN 

, SPACE 
speciﬁc, NOUN 
CXCR1, PROPN 
binding, VERB 
af, ADP 
ﬁnities, NOUN 
correlate, VERB 
osteoclastogenic, ADJ 
activi-, PROPN 

, SPACE 
ty, PRON 
propose, VERB 
MDA, PROPN 
MET, PROPN 
breast, NOUN 
cancer, NOUN 
growth, NOUN 
advantage, NOUN 
inbone, VERB 
compared, VERB 
MDA, PROPN 
MB-231, PROPN 
21]is, NOUN 
simple, ADJ 
prolifer-, ADJ 

, SPACE 
ative, ADJ 
advantage, NOUN 
ability, NOUN 
MDA, PROPN 
MET, PROPN 
profoundly, ADV 
stimulateosteoclastic, ADJ 
bone, NOUN 
resorption, NOUN 
10],viathe, DET 
secretion, NOUN 
length, NOUN 
IL-8, NUM 

, SPACE 
vivo, NOUN 
appears, VERB 
increased, VERB 
osteolysis, NOUN 
MDA, PROPN 
MET, PROPN 
cells, NOUN 
en-, ADJ 

, SPACE 
tirely, ADV 
attributable, ADJ 
increased, VERB 
IL-8, NUM 
secretion, NOUN 
inhibition, NOUN 
IL-8, NOUN 
ac-, ADJ 

, SPACE 
tivity, NOUN 
MDA, PROPN 
MET, PROPN 
tumor, NOUN 
bearing, VERB 
mice, NOUN 
reduces, VERB 
bone, NOUN 
resorption, NOUN 

, SPACE 
levels, NOUN 
found, VERB 
serum, NOUN 
non, ADJ 
tumor, ADJ 
bearing, NOUN 
mice, NOUN 
idea, NOUN 
fur-, X 

, SPACE 
ther, NOUN 
supported, VERB 
altered, VERB 
phenotype, NOUN 
vivo, NOUN 
breast, NOUN 
cancer, NOUN 
cells, NOUN 

, SPACE 
engineered, VERB 
increased, VERB 
decreased, VERB 
expression, NOUN 
IL-8, NOUN 
se, ADJ 
verely, ADV 
osteopenic, ADJ 
bone, NOUN 
phenotype, NOUN 
hIL-8, PROPN 
Tg, PROPN 
mice, NOUN 
func-, ADJ 

, SPACE 
tional, ADJ 
data, NOUN 
entirely, ADV 
consistent, ADJ 
earlier, ADJ 
demonstration, NOUN 

, SPACE 
MDA, PROPN 
MET, PROPN 
conditioned, VERB 
medium, NOUN 
containing, VERB 
IL-8(1, NOUN 
77, NUM 
stimulates, NOUN 

, SPACE 
human, ADJ 
osteoclast, ADJ 
formation, NOUN 
MDA-231, ADJ 
conditioned, VERB 
medium, NOUN 

, SPACE 
containing, VERB 
IL-8(6, NOUN 
77, NUM 
CXCR1, PROPN 
CXCR2, PROPN 
expressed, VERB 

, SPACE 
human, ADJ 
osteoclasts, NOUN 
precursors, NOUN 
10,20, NOUN 
investigation, NOUN 

, SPACE 
activity, NOUN 
IL-8, NOUN 
isoforms, NOUN 
vitro, X 
vivo, NOUN 
ongoing, ADJ 

, SPACE 
promises, NOUN 
provide, VERB 
new, ADJ 
insight, NOUN 
role, NOUN 
IL-8, NOUN 
breast, NOUN 
cancerp, PROPN 
r, NOUN 
o, NOUN 
g, NOUN 
r, NOUN 
e, NOUN 
s, X 
s, X 
o, NOUN 
ni, INTJ 
nb, ADV 
o, PROPN 
n, PROPN 
e, NOUN 

, SPACE 
Different, ADJ 
amino, NOUN 
terminal, NOUN 
variants, NOUN 
endogenous, ADJ 
IL-8, NOUN 
similar, ADJ 

, SPACE 
relative, ADJ 
stability, NOUN 
described, VERB 
previously, ADV 
45],w, NUM 
t, VERB 
hI, NUM 
L, NOUN 
8, NUM 
1, NUM 
77, NUM 

, SPACE 

, SPACE 
IL-8(6, NOUN 
77, NUM 
major, ADJ 
forms, NOUN 
derived, VERB 
endothelial, ADJ 
cells, NOUN 

, SPACE 
orﬁbroblasts, NOUN 
leukocytes, NOUN 
46,47, NUM 
previously, ADV 
re-, ADV 

, SPACE 
ported, VERB 
tumor, NOUN 
speci, NOUN 
ﬁc, INTJ 
isoforms, NOUN 
20,44, X 
ligand, NOUN 
binding, VERB 
assays, NOUN 

, SPACE 
cell, NOUN 
types, NOUN 
shorter, ADJ 
forms, NOUN 
IL-8, NOUN 
demonstrated, VERB 

, SPACE 
slightly, ADV 
higher, ADJ 
af, ADP 
ﬁnity, NOUN 
IL-8(1, NOUN 
77, NUM 
46, NUM 
provided, VERB 

, SPACE 
Glu, PROPN 
Leu, PROPN 
Arg, PROPN 
ELR, PROPN 
motif, NOUN 
found, VERB 
position, NOUN 
9, NUM 
11, NUM 
remains, VERB 
intact, ADJ 
46, NUM 

, SPACE 
differing, VERB 
af, ADP 
ﬁnities, NOUN 
reported, VERB 
shorter, ADJ 
IL-8, NUM 

, SPACE 
isoforms, NOUN 
study, NOUN 
ﬁrst, NOUN 
report, VERB 
altered, ADJ 
activity, NOUN 
IL-8, NUM 

, SPACE 
isoforms, NOUN 
osteoclast, ADJ 
formation, NOUN 
demonstrating, VERB 
length, NOUN 

, SPACE 
IL-8(1, NOUN 
77, NUM 
potent, ADJ 
osteoclastogenic, ADJ 
effects, NOUN 
IL-8(6, NOUN 
77, NUM 

, SPACE 
shown, VERB 
tumor, NOUN 
derived, VERB 
IL-8, NUM 

, SPACE 
induces, VERB 
murine, NOUN 
osteoclastogenesis, NOUN 
bone, NOUN 
resorption, NOUN 
vivo, NOUN 

, SPACE 
observations, NOUN 
explained, VERB 
requirement, NOUN 
tumor, NOUN 
derived, VERB 
activity(s, PROPN 
sought, VERB 
clearly, ADV 
demonstrate, VERB 
IL-8, X 

, SPACE 
able, ADJ 
induce, VERB 
osteoclast, ADJ 
formation, NOUN 
mouse, NOUN 
vivo, NOUN 

, SPACE 
absence, NOUN 
tumor, NOUN 
IL-8, NOUN 
transgenic, ADJ 
mice, NOUN 
resolve, VERB 
theIL-8, ADJ 
pharmacokinetic, ADJ 
pharmacodynamic, ADJ 
issues, NOUN 
plague, VERB 
in-, PROPN 

, SPACE 
jection, NOUN 
protein, NOUN 
agents, NOUN 
mice, NOUN 
IL-8, X 
transgenic, ADJ 
mice, NOUN 
perfectly, ADV 
viable, ADJ 
ﬁrst, ADV 
reported, VERB 

, SPACE 
1994, NUM 
24, NUM 
mice, NOUN 
shown, VERB 
impaired, VERB 
neutrophil, NOUN 
mi-, ADP 

, SPACE 
gration, NOUN 
skeletal, ADJ 
phenotype, NOUN 
reported, VERB 
mice, NOUN 
expressfull, VERB 
length, NOUN 
human, ADJ 
IL-8(1, NOUN 
77, NUM 
selectively, ADV 
liver, NOUN 
viathe, DET 
human, ADJ 
apoE, ADJ 

, SPACE 
promoter, NOUN 
liver, NOUN 
speci, NOUN 
ﬁc, INTJ 
enhancer, NOUN 
HCR, PROPN 
24].I, NUM 
ts, ADP 
h, PROPN 
o, PROPN 
u, PROPN 
l, PROPN 
db, X 
en, INTJ 
o, NOUN 
t, NOUN 
e, NOUN 
d, NOUN 

, SPACE 
mice, NOUN 
normally, ADV 
express, VERB 
IL-8, NUM 
express, VERB 
ortholog, NOUN 

, SPACE 
speci, PROPN 
ﬁc, INTJ 
IL-8, NUM 
receptor, NOUN 
CXCR1, PROPN 
exquisitely, ADV 
sensitive, ADJ 

, SPACE 
human, NOUN 
IL-8, PUNCT 
24,25, NUM 

, SPACE 
MicroCT, PROPN 
analysis, NOUN 
revealed, VERB 
dramatic, ADJ 
decrease, NOUN 
BV, PROPN 
TV, PROPN 

, SPACE 
micro, ADJ 
architectural, ADJ 
parameters, NOUN 
trabecular, ADJ 
bone, NOUN 
consistent, ADJ 
se-, PROPN 

, SPACE 
vere, PROPN 
osteopenia, PROPN 
markedly, ADV 
increased, VERB 
osteoclastic, ADJ 
activity, NOUN 

, SPACE 
osteopenia, NOUN 
observed, VERB 
cortical, ADJ 
compartment, NOUN 
IL-8, X 
Tg, NOUN 

, SPACE 
mice, NOUN 
signi, NOUN 
ﬁcant, NOUN 
decreases, VERB 
cortical, ADJ 
bone, NOUN 
geometry, NOUN 
leading, VERB 
de-, PROPN 

, SPACE 
creased, VERB 
load, NOUN 
failure, NOUN 
bone, NOUN 
strength, NOUN 
Similarly, ADV 
histomorphometryand, NOUN 
serum, NOUN 
measurement, NOUN 
bone, NOUN 
resorption, NOUN 
marker, NOUN 
NTx, PROPN 
demon-, VERB 

, SPACE 
strated, VERB 
signi, NOUN 
ﬁcant, NOUN 
increase, NOUN 
bone, NOUN 
resorption, NOUN 
IL-8, X 
Tg, PROPN 
mice, NOUN 
com-, NOUN 

, SPACE 
pared, VERB 
litter, NOUN 
mate, NOUN 
controls, NOUN 
support, NOUN 
notion, NOUN 
TRAP, PROPN 
stainingof, VERB 
osteoclasts, NOUN 
bone, NOUN 
surface, NOUN 
demonstrated, VERB 
increased, VERB 
numbers, NOUN 

, SPACE 
osteoclasts, NOUN 
data, NOUN 
directly, ADV 
suppo, PROPN 
rt, VERB 
hypothesis, NOUN 
IL-8, NOUN 
po-, ADJ 

, SPACE 
tent, ADJ 
osteoclastogenic, ADJ 
agent, NOUN 
IL-8, NOUN 
independent, ADJ 
tumor, NOUN 
derived, VERB 
factors, NOUN 
able, ADJ 
stimulate, VERB 
induction, NOUN 
osteoclastogenesis, NOUN 

, SPACE 
bone, NOUN 
resorption, NOUN 

, SPACE 
Tumor, NOUN 
growth, NOUN 
bone, NOUN 
depends, VERB 
number, NOUN 
factors, NOUN 
including, VERB 
os-, ADP 

, SPACE 
teoclastogenesis, NOUN 
bone, NOUN 
resorption, NOUN 
angiogenesis, NOUN 
cell, NOUN 
cell, NOUN 

, SPACE 
interactions, NOUN 
5, NUM 
Osteolytic, ADJ 
tumor, NOUN 
cells, NOUN 
accomplish, VERB 
secreting, VERB 
fac-, PROPN 

, SPACE 

, SPACE 
rs, VERB 
increase, VERB 
number, NOUN 
mature, ADJ 
osteoclasts, NOUN 
activity, NOUN 

, SPACE 
individual, ADJ 
osteoclasts, NOUN 
support, NOUN 
angiogenesis, NOUN 
IL-8, NUM 
Anunderstanding, VERB 
molecular, ADJ 
level, NOUN 
mechanisms, NOUN 
supporting, VERB 

, SPACE 
stimulating, VERB 
tumor, NOUN 
osteolysis, NOUN 
regulating, VERB 
survival, NOUN 
provide, VERB 

, SPACE 
important, ADJ 
insight, NOUN 
effective, ADJ 
therapies, NOUN 
devastating, ADJ 

, SPACE 
complication, NOUN 
cancer, NOUN 
including, VERB 
ones, NOUN 
target, VERB 
multifunctional, ADJ 
mol-, X 

, SPACE 
ecules, NOUN 
speci, NOUN 
ﬁcI, PROPN 
L, PROPN 
8i, PROPN 
s, X 
o, X 
f, X 
o, NOUN 
r, NOUN 
m, NOUN 
s, X 

, SPACE 
Supplementary, PROPN 
data, NOUN 
article, NOUN 
found, VERB 
online, ADV 
http://dx, PROPN 

, SPACE 
doi.org/10.1016/j.bone.2014.01.015, PROPN 

, SPACE 
Acknowledgments, NOUN 

, SPACE 
work, NOUN 
supported, VERB 
NIH, PROPN 
R01, PROPN 
CA166060, NOUN 
01A1, PROPN 
LJS, PROPN 
Pilot, PROPN 

, SPACE 
grant, NOUN 
AR, PROPN 
Breast, PROPN 
Cancer, PROPN 
Research, PROPN 
Program, PROPN 
ABCRP, PROPN 
LJS, PROPN 
CarlL., PROPN 
Nelson, PROPN 
Chair, PROPN 
Orthopaedic, PROPN 
Creativity, PROPN 
LJS, PROPN 
Graduate, PROPN 
Studentship, PROPN 

, SPACE 
ABCRP, PROPN 
CLW, PROPN 
UAMS, PROPN 
Translational, PROPN 
Research, PROPN 
Institute, PROPN 

, SPACE 
TRI, PROPN 
CTSA, PROPN 
grant, NOUN 
award, NOUN 
1, NUM 
UL1TR000039, PROPN 
dedicated, VERB 

, SPACE 
memory, NOUN 
late, ADJ 
Dr., PROPN 
Carl, PROPN 
L., PROPN 
Nelson, PROPN 

, SPACE 
References, NOUN 

, SPACE 
1]Coleman, NUM 
Adjuvant, ADJ 
bisphosphonates, NOUN 
breast, NOUN 
cancer, NOUN 
witnessing, VERB 

, SPACE 
emergence, NOUN 
new, ADJ 
therapeutic, ADJ 
strategy, NOUN 
Eur, PROPN 
J, PROPN 
Cancer, PROPN 
2009;45:1909, PROPN 
15, NUM 

, SPACE 
2]Mundy, NUM 
GR, PROPN 
Metastasis, NOUN 
bone, VERB 
causes, NOUN 
consequences, NOUN 
therapeutic, ADJ 
opportunities, NOUN 
Nat, PROPN 
Rev, PROPN 
Cancer, PROPN 
2002;2:584, NUM 
93, NUM 

, SPACE 
3]Suva, PROPN 
LJ, PROPN 
Adjuvant, ADJ 
bisphosphonates, NOUN 
breast, NOUN 
cancer, NOUN 
ABCSG-12, NOUN 
study, NOUN 
Curr, PROPN 

, SPACE 
Osteoporos, PROPN 
Rep, PROPN 
2010;8:57, NOUN 
9, NUM 

, SPACE 
4]Suva, NUM 
LJ, PROPN 
Grif, PROPN 
ﬁn, PROPN 
RJ, PROPN 
Makhoul, PROPN 
I., PROPN 
Mechanisms, PROPN 
bone, NOUN 
metastases, NOUN 
breast, NOUN 
cancer, NOUN 

, SPACE 
Endocr, PROPN 
Relat, PROPN 
Cancer, PROPN 
2009;16:703, NOUN 
13, NUM 

, SPACE 
5]Suva, PROPN 
LJ, PROPN 
Washam, PROPN 
C, PROPN 
Nicholas, PROPN 
RW, PROPN 
Grif, PROPN 
ﬁn, PROPN 
RJ, PROPN 
Bone, NOUN 
metastasis, NOUN 
mechanisms, NOUN 
ther-, NOUN 

, SPACE 
apeutic, ADJ 
opportunities, NOUN 
Nat, PROPN 
Rev, PROPN 
Endocrinol, PROPN 
2011;7:208, NUM 
18, NUM 

, SPACE 
6]Weilbaecher, NUM 
KN, PROPN 
Guise, PROPN 
TA, PROPN 
McCauley, PROPN 
LK, PROPN 
Cancer, NOUN 
bone, VERB 
fatal, ADJ 
attraction, NOUN 
Nat, PROPN 
Rev, PROPN 

, SPACE 
Cancer, PROPN 
2011;11:411, NOUN 
25, NUM 

, SPACE 
7]Roodman, NUM 
GD, PROPN 
Mechanisms, NOUN 
bone, NOUN 
metastasis, NOUN 
N, PROPN 
Engl, PROPN 
J, PROPN 
Med, PROPN 
2004;350:1655, NUM 
64, NUM 

, SPACE 
8]De, PROPN 
Larco, PROPN 
J, PROPN 
Wuertz, PROPN 
B, PROPN 
Rosner, PROPN 
K, PROPN 
Erickson, PROPN 
S, PROPN 
Gamache, PROPN 
D, PROPN 
Furcht, PROPN 
L., PROPN 
potential, ADJ 
role, NOUN 
forinterleukin, NOUN 
8, NUM 
metastatic, ADJ 
phenotype, NOUN 
breast, NOUN 
carcinoma, NOUN 
cells, NOUN 
J, PROPN 
Pathol, PROPN 

, SPACE 
2001;158:639, NUM 
46, NUM 

, SPACE 
9]Bendre, NUM 
MS, PROPN 
Gaddy, PROPN 
Kurten, PROPN 
D, PROPN 
Mon, PROPN 
Foote, PROPN 
T, PROPN 
Akel, PROPN 
NS, PROPN 
Skinner, PROPN 
RA, PROPN 
Nicholas, PROPN 
RW, PROPN 
et, PROPN 
al, PROPN 
Expression, PROPN 
interleukin, NOUN 
8, NUM 
parathyroid, ADJ 
hormone, NOUN 
related, VERB 
protein, NOUN 
human, ADJ 

, SPACE 
breast, NOUN 
cancer, NOUN 
cells, NOUN 
correlates, VERB 
bone, NOUN 
metastasis, NOUN 
vivo, NOUN 
Cancer, PROPN 
Res, PROPN 
2002;62, PROPN 

, SPACE 
5571, NUM 
9, NUM 

, SPACE 
10, NUM 
Bendre, PROPN 
MS, PROPN 
Montague, PROPN 
DC, PROPN 
Peery, PROPN 
T, PROPN 
Akel, PROPN 
NS, PROPN 
Gaddy, PROPN 
D, PROPN 
Suva, PROPN 
LJ, PROPN 
Interleukin-8, ADJ 
stimula-, NOUN 

, SPACE 
tion, NOUN 
osteoclastogenesis, NOUN 
bone, NOUN 
resorption, NOUN 
mechanism, NOUN 
increased, VERB 

, SPACE 
osteolysis, NOUN 
metastatic, ADJ 
bone, NOUN 
disease, NOUN 
Bone, NOUN 
2003;33:28, NUM 
37, NUM 

, SPACE 
11, NUM 
Lu, PROPN 
Y, PROPN 
Cai, PROPN 
Z, PROPN 
Xiao, PROPN 
G, PROPN 
Keller, PROPN 
ET, PROPN 
Mizokami, PROPN 
Yao, PROPN 
Z, PROPN 
et, PROPN 
al, PROPN 
Monocyte, PROPN 
chemotacticprotein-1, PART 
mediates, VERB 
prostate, NOUN 
cancer, NOUN 
induced, VERB 
bone, NOUN 
resorption, NOUN 
Cancer, PROPN 
Res, PROPN 
2007;67, PROPN 

, SPACE 
3646, NUM 
53.184, NUM 
A., NOUN 
Kamalakar, PROPN 
et, PROPN 
al, PROPN 
Bone, PROPN 
61, NUM 
2014, NUM 
176, NUM 
185, NUM 

, SPACE 
12, NUM 
Charafe, PROPN 
Jauffret, PROPN 
E, PROPN 
Ginestier, PROPN 
C, PROPN 
Iovino, PROPN 
F, PROPN 
Wicinski, PROPN 
J, PROPN 
Cervera, PROPN 
N, PROPN 
Finetti, PROPN 
