Original, ADJ 
irradiated, ADJ 
IRR, PROPN 
=, PRON 
irradiated, VERB 
Data, NOUN 
reported, VERB 
mean±SE, PROPN 
Signi, NOUN 
ﬁ-, CCONJ 

, SPACE 
cance, NOUN 
P, NOUN 
b0.05, NOUN 
denoted, VERB 

, SPACE 
NR+HLS, PROPN 
versus, ADP 
NR+LC, PROPN 
IRR+HLS, PROPN 

, SPACE 
versus, ADP 
IRR+LC.Table, ADJ 
4Relative, ADJ 
differences, NOUN 
tibia, NOUN 
femur, ADJ 
following, VERB 
1, NUM 
Gy, PROPN 
proton, NOUN 
irradiation, NOUN 
onemonth, NOUN 
unloading, VERB 
hindlimb, NOUN 
suspension, NOUN 

, SPACE 
Tibia, PROPN 
Femur, PROPN 

, SPACE 
Irradiation, NOUN 

, SPACE 
effect, NOUN 
loadedcontrol, NOUN 
Irradiation, NOUN 
effect, NOUN 

, SPACE 
hindlimbsuspended, ADJ 
Irradiation, NOUN 

, SPACE 
effect, NOUN 
loadedcontrol, NOUN 
Irradiation, NOUN 
effect, NOUN 

, SPACE 
hindlimbsuspended, VERB 

, SPACE 
BV, PROPN 
TV, PROPN 
−14.8, NUM 
−17.4, PROPN 
+, SYM 
−21.9, NUM 
−26.4, NUM 

, SPACE 
Conn., PROPN 
D, PROPN 
−28.3, PROPN 
−38.9, PROPN 
−37.0, PUNCT 
−45.9, PUNCT 

, SPACE 
Tb, PROPN 
N, PROPN 
−7.7, PROPN 
−8.0, PROPN 
−1.9, PROPN 
−3.9, PROPN 

, SPACE 
Tb, PROPN 
Sp, NOUN 
9.0, NUM 
9.6, NUM 
1.9, NUM 
3.8SMI, PROPN 
10.9, NUM 
9.6, NUM 
8.0, NUM 
7.4, NUM 

, SPACE 
Notes, NOUN 
Bone, NOUN 
volume, NOUN 
fraction, NOUN 
BV, PROPN 
TV, PROPN 
connectivity, NOUN 
density, NOUN 
Conn., PROPN 
D, PROPN 
trabecular, ADJ 

, SPACE 
number, NOUN 
Tb, PROPN 
N, PROPN 
trabecular, ADJ 
separation, NOUN 
Tb, PROPN 
Sp, PROPN 
structure, NOUN 
model, NOUN 
index, PROPN 
SMI, PROPN 
BSL, PROPN 
=, PROPN 
Baseline, PROPN 
LC, PROPN 
=, PRON 
normally, ADV 
loaded, VERB 
control, NOUN 
HLS, PROPN 
=, PUNCT 
hindlimb, NOUN 
suspension, NOUN 
NR, PROPN 
=, NOUN 
non, ADJ 
irradiated, ADJ 
IRR, PROPN 
=, PUNCT 
irradiated, VERB 
Signi, NOUN 
ﬁcant, NOUN 
difference, NOUN 
P, NOUN 
b0.05, NOUN 
corresponding, PROPN 

, SPACE 
non, ADJ 
irradiated, ADJ 
control, NOUN 
denoted, VERB 
determined, VERB 
way, NOUN 
ANOVA, PROPN 
followed, VERB 

, SPACE 
t, NOUN 
test, NOUN 
comparing, VERB 
individual, ADJ 
groups, NOUN 
IRR+LC, PROPN 
vs, X 
NR+LC, PROPN 
IRR+HLS, PROPN 
vs, ADP 
NR+HLS).(+, PROPN 
denotes, VERB 
non, ADJ 
signi, ADJ 
ﬁcant, NOUN 
difference, NOUN 
P=0.053).762, PROPN 
S.A., PROPN 
Lloyd, PROPN 
et, PROPN 
al, PROPN 
Bone, NOUN 
51, NUM 
2012, NUM 
756, NUM 
764, NUM 

, SPACE 
data, NOUN 
demonstrate, VERB 
weeks, NOUN 
unloading, VERB 
results, NOUN 
sub-, ADJ 

, SPACE 
stantial, ADJ 
degradation, NOUN 
loss, NOUN 
trabecular, ADJ 
bone, NOUN 
authors, NOUN 

, SPACE 
knowledge, NOUN 
greatest, ADV 
measured, VERB 
bone, NOUN 
loss, NOUN 
hindlimb, PROPN 
suspen-, PROPN 

, SPACE 
sion, NOUN 
skeletally, ADV 
mature, ADJ 
mice, NOUN 
59, NUM 
BALB, PROPN 
c, PROPN 
mice, NOUN 
following, VERB 

, SPACE 
weeks, NOUN 
unloading, VERB 
3, NUM 
Depending, VERB 
site, NOUN 
strain, NOUN 
mouse, NOUN 

, SPACE 
studies, NOUN 
noted, VERB 
bone, NOUN 
loss, NOUN 
order, NOUN 
10, NUM 
25, NUM 
following, VERB 

, SPACE 
weeks, NOUN 
unloading, VERB 
4,39,40, NUM 
greater, ADJ 
bone, NOUN 

, SPACE 
loss, NOUN 
observed, VERB 
present, ADJ 
study, NOUN 
suggests, VERB 
bone, NOUN 
loss, NOUN 
occurring, VERB 

, SPACE 
fourth, ADJ 
week, NOUN 
unloading, NOUN 
appear, VERB 
plateau, VERB 

, SPACE 
period, NOUN 
shorter, ADJ 
period, NOUN 
HLS, PROPN 
able, ADJ 

, SPACE 
better, ADJ 
model, VERB 
bone, NOUN 
loss, NOUN 
likely, ADJ 
occur, VERB 
astronaut, NOUN 

, SPACE 
month, NOUN 
mission, NOUN 
high, ADJ 
degree, NOUN 
loss, NOUN 
longer, ADJ 

, SPACE 
period, NOUN 
raise, VERB 
notable, ADJ 
questions, NOUN 
possible, ADJ 
degree, NOUN 

, SPACE 
bone, NOUN 
loss, NOUN 
astronauts, NOUN 
year, NOUN 
mission, NOUN 
Modeling, NOUN 

, SPACE 
scenario, NOUN 
complicated, VERB 
period, NOUN 

, SPACE 
reloading, NOUN 
occur, VERB 
astronauts, NOUN 
lived, VERB 
worked, VERB 

, SPACE 
surface, NOUN 
Mars, PROPN 
example, NOUN 
study, NOUN 
needed, VERB 
under-, VERB 

, SPACE 
stand, VERB 
skeletal, ADJ 
effects, NOUN 
degrees, NOUN 
unloading, NOUN 
reloading, VERB 

, SPACE 
radiation, NOUN 
exposure, NOUN 
important, ADJ 
consideration, NOUN 

, SPACE 
study, NOUN 
design, NOUN 
corresponds, VERB 
actual, ADJ 
space, NOUN 
ﬂight, NOUN 
situation, NOUN 

, SPACE 
use, NOUN 
irradiation, NOUN 
followed, VERB 
unloading, VERB 
logis-, ADJ 

, SPACE 
tically, ADV 
feasible, ADJ 
study, NOUN 
design, NOUN 
different, ADJ 
scenario, NOUN 
as-, ADJ 

, SPACE 
tronaut, NOUN 
exposed, VERB 
large, ADJ 
proton, NOUN 
radiation, NOUN 

, SPACE 
solar, ADJ 
particle, NOUN 
event, NOUN 
case, NOUN 
astronauts, NOUN 
experience, VERB 
po-, ADJ 

, SPACE 
tentially, ADV 
lengthy, ADJ 
period, NOUN 
skeletal, ADJ 
unloading, NOUN 
prior, ADV 
radiation, NOUN 
expo-, PROPN 

, SPACE 
sure, ADJ 
Currently, ADV 
known, VERB 
timing, NOUN 
irradiation, NOUN 

, SPACE 
unloading, NOUN 
affects, VERB 
skeletal, ADJ 
response, NOUN 
degree, NOUN 
bone, NOUN 
loss, NOUN 

, SPACE 
area, NOUN 
requires, VERB 
investigation, NOUN 

, SPACE 
present, ADJ 
study, NOUN 
provides, VERB 
additional, ADJ 
evidence, NOUN 
suggest, VERB 

, SPACE 
skeletal, ADJ 
effects, NOUN 
proton, NOUN 
radiation, NOUN 
speci, VERB 
ﬁc, INTJ 
trabecular, ADJ 
bone, NOUN 

, SPACE 
compartment, NOUN 
expected, VERB 
observed, VERB 
modest, ADJ 
loss, NOUN 
cortical, ADJ 
bone, NOUN 

, SPACE 
following, VERB 
unloading, NOUN 
effect, NOUN 
proton, NOUN 
irradia-, PUNCT 

, SPACE 
tion, NOUN 
cortical, ADJ 
bone, NOUN 
addition, NOUN 
additional, ADJ 
effect, NOUN 

, SPACE 
combined, VERB 
irradiation, NOUN 
unloading, NOUN 
cortical, ADJ 
microstructure, NOUN 

, SPACE 
Table, NOUN 
3, NUM 
ﬁndings, NOUN 
corroborated, VERB 
lack, NOUN 
change, NOUN 

, SPACE 
assessed, VERB 
mechanical, ADJ 
strength, NOUN 
parameters, NOUN 
highly, ADV 
depen-, ADJ 

, SPACE 
dent, NOUN 
cortical, ADJ 
bone, NOUN 
point, NOUN 
bending, VERB 
test, NOUN 
paradigm, NOUN 

, SPACE 
Fig, PROPN 
3, NUM 
Previous, ADJ 
work, NOUN 
group, NOUN 
demonstrated, VERB 
effect, NOUN 

, SPACE 
proton, NOUN 
radiation, NOUN 
cortical, ADJ 
bone, NOUN 
6,19,23, NOUN 

, SPACE 
dif, ADV 
ﬁcult, PROPN 
design, VERB 
experiment, NOUN 
adequately, ADV 
mimics, VERB 

, SPACE 
types, NOUN 
doses, NOUN 
radiation, NOUN 
astronauts, NOUN 
expect, VERB 
encounter, VERB 

, SPACE 
space, NOUN 
ﬂight, PROPN 
environment, NOUN 
example, NOUN 
solar, ADJ 
particle, NOUN 

, SPACE 
event, NOUN 
high, ADJ 
particle, NOUN 
ﬂuence, NOUN 
compared, VERB 
galactic, ADJ 
cosmic, ADJ 
rays, NOUN 

, SPACE 
total, ADJ 
dose, NOUN 
event, NOUN 
delivered, VERB 
period, NOUN 

, SPACE 
hours, NOUN 
days, NOUN 
instead, ADV 
minutes, NOUN 
current, ADJ 
study, NOUN 
effect, NOUN 

, SPACE 
dose, ADJ 
rate, NOUN 
response, NOUN 
bone, NOUN 
unknown, ADJ 
known, VERB 

, SPACE 
effects, NOUN 
radiation, NOUN 
nonosseous, ADJ 
tissues, NOUN 
dramatically, ADV 
dependent, ADJ 

, SPACE 
dose, ADJ 
rate, NOUN 
ability, NOUN 
cell, NOUN 
initiate, VERB 
repair, NOUN 
mechanisms, NOUN 

, SPACE 
intimately, ADV 
related, ADJ 
ability, NOUN 
recover, VERB 
radiation, NOUN 
induced, VERB 

, SPACE 
damage, NOUN 
12, NUM 
general, ADJ 
dose, NOUN 
radiation, NOUN 
administered, VERB 

, SPACE 
1, NUM 
minute, NOUN 
period, NOUN 
produce, VERB 
far, ADV 
damage, NOUN 

, SPACE 
dose, NOUN 
kind, ADV 
1, NUM 
hour, NOUN 
period, NOUN 
concept, NOUN 
cellular, ADJ 

, SPACE 
repair, NOUN 
time, NOUN 
includes, VERB 
DNA, NOUN 
repair, NOUN 
free, ADJ 
radical, ADJ 
scavenging, NOUN 

, SPACE 
replacement, NOUN 
damaged, VERB 
macromolecules, NOUN 
basis, NOUN 

, SPACE 
dose, ADJ 
fractionation, NOUN 
guides, VERB 
use, NOUN 
therapeutic, ADJ 
radiation, NOUN 

, SPACE 
cancer, NOUN 
12, NUM 
astronauts, NOUN 
subject, ADJ 
continuous, ADJ 

, SPACE 
exposure, NOUN 
low, ADJ 
dose, NOUN 
radiation, NOUN 
galactic, ADJ 
cosmic, ADJ 

, SPACE 
rays, NOUN 
potentially, ADV 
short, ADJ 
bursts, NOUN 
relatively, ADV 
high, ADJ 
dose, PROPN 
proton, NOUN 
radi-, PROPN 

, SPACE 
ation, NOUN 
solar, ADJ 
particle, NOUN 
event, NOUN 
seen, VERB 
de-, PROPN 

, SPACE 
sign, NOUN 
adequate, ADJ 
Earth, NOUN 
based, VERB 
models, NOUN 
represents, VERB 
logistical, ADJ 
challenge, NOUN 

, SPACE 
addition, NOUN 
previous, ADJ 
studies, NOUN 
laboratory, NOUN 
indicate, VERB 
mixed, ADJ 

, SPACE 
radiation, NOUN 
effect, NOUN 
bone, NOUN 
single, ADJ 
type, NOUN 
31, NUM 

, SPACE 
effects, NOUN 
proton, NOUN 
radiation, NOUN 
bone, NOUN 
greater, ADJ 

, SPACE 
presence, NOUN 
radiation, NOUN 
types, NOUN 

, SPACE 
results, NOUN 
present, ADJ 
study, NOUN 
demonstrate, VERB 
1, NUM 
Gy, PROPN 
dose, NOUN 

, SPACE 
proton, NOUN 
radiation, NOUN 
deleterious, ADJ 
effects, NOUN 
trabecular, ADJ 
bone, NOUN 
thetibia, PROPN 
femur, ADJ 
skeletally, ADV 
mature, ADJ 
mice, NOUN 
Mechanical, ADJ 
unloading, NOUN 

, SPACE 
induced, VERB 
signi, NOUN 
ﬁcant, NOUN 
loss, NOUN 
trabecular, ADJ 
cortical, ADJ 
bone, NOUN 
Investi-, PROPN 

, SPACE 
gation, NOUN 
combined, VERB 
effect, NOUN 
proton, NOUN 
irradiation, NOUN 
followed, VERB 

, SPACE 
unloading, NOUN 
suggests, VERB 
additive, ADJ 
effect, NOUN 
certain, ADJ 
parameters, NOUN 
indices, NOUN 
combination, NOUN 
produced, VERB 
signi, NOUN 
ﬁcantly, ADV 
greater, ADJ 
de-, PROPN 

, SPACE 
clines, NOUN 
bone, NOUN 
structural, ADJ 
properties, NOUN 
Statistical, ADJ 
analysis, NOUN 
revealed, VERB 

, SPACE 
effects, NOUN 
radiation, NOUN 
largely, ADV 
independent, ADJ 
unloading, NOUN 
suggesting, VERB 
astronauts, NOUN 
long, ADJ 
duration, NOUN 
missions, NOUN 

, SPACE 
protective, ADJ 
radiation, NOUN 
shielding, NOUN 
low, ADJ 
Earth, PROPN 
orbit, NOUN 
greater, ADJ 

, SPACE 
risk, NOUN 
skeletal, ADJ 
deterioration, NOUN 
course, ADV 
study, NOUN 
needed, VERB 
re-, ADV 

, SPACE 
ﬁne, NOUN 
models, NOUN 
space, NOUN 
ﬂight, PROPN 
environment, NOUN 
including, VERB 
variations, NOUN 

, SPACE 
timing, NOUN 
radiation, NOUN 
unloading, NOUN 
period, NOUN 
unloading, NOUN 

, SPACE 
dose, ADJ 
rate, NOUN 
type, NOUN 
radiation, NOUN 
order, NOUN 
better, ADV 
understand, VERB 

, SPACE 
risks, NOUN 
skeletal, ADJ 
health, NOUN 
aid, NOUN 
development, NOUN 
effective, ADJ 

, SPACE 
countermeasures, NOUN 

, SPACE 
Acknowledgments, NOUN 

, SPACE 
author, NOUN 
like, VERB 
acknowledge, VERB 
grant, NOUN 
support, NOUN 

, SPACE 
National, PROPN 
Space, PROPN 
Biomedical, PROPN 
Research, PROPN 
Institute, PROPN 
BL01302, PROPN 

, SPACE 
NASA, PROPN 
NCC, PROPN 
9, NUM 
‐58, NOUN 
NIH, PROPN 
5, NUM 
R01, PROPN 
AR059221, PROPN 
02, NUM 
Special, ADJ 
thanks, NOUN 

, SPACE 
Dr., PROPN 
Henry, PROPN 
J, PROPN 
Donahue, PROPN 
R01, PROPN 
AG013087, PROPN 
partial, ADJ 
funding, NOUN 
support, NOUN 

, SPACE 
SAL, PROPN 

, SPACE 
References, PROPN 

, SPACE 
1, X 
Lang, PROPN 
T, PROPN 
LeBlanc, PROPN 
Evans, PROPN 
H, PROPN 
Lu, PROPN 
Y, PROPN 
Genant, PROPN 
H, PROPN 
Yu, PROPN 
A., NOUN 
Cortical, ADJ 
trabecular, ADJ 
bone, NOUN 

, SPACE 
mineral, NOUN 
loss, NOUN 
spine, NOUN 
hip, NOUN 
long, ADJ 
duration, NOUN 
space, NOUN 
ﬂight, NOUN 
J, PROPN 
Bone, PROPN 
Miner, PROPN 

, SPACE 
Res, PROPN 
2004;19:1006, NOUN 
12, NUM 

, SPACE 
2, X 
Morey, PROPN 
Holton, PROPN 
ER, PROPN 
Globus, PROPN 
RK, NOUN 
Hindlimb, NOUN 
unloading, VERB 
rodent, ADJ 
model, NOUN 
technical, ADJ 
aspects, NOUN 

, SPACE 
J, PROPN 
Appl, PROPN 
Physiol, PROPN 
2002;92:1367, NUM 
77, NUM 

, SPACE 
3, X 
Judex, PROPN 
S, PROPN 
Garman, PROPN 
R, PROPN 
Squire, PROPN 
M, PROPN 
Busa, PROPN 
B, PROPN 
Donahue, PROPN 
LR, PROPN 
Rubin, PROPN 
C., PROPN 
Genetically, ADV 
linked, VERB 

, SPACE 
site, NOUN 
speci, NOUN 
ﬁcity, NOUN 
disuse, NOUN 
osteoporosis, NOUN 
J, PROPN 
Bone, PROPN 
Miner, PROPN 
Res, PROPN 
2004;19:607, PROPN 
13, NUM 

, SPACE 
4, X 
Squire, PROPN 
M, PROPN 
Donahue, PROPN 
LR, PROPN 
Rubin, PROPN 
C, PROPN 
Judex, PROPN 
S., PROPN 
Genetic, ADJ 
variations, NOUN 
regulate, VERB 
bone, NOUN 

, SPACE 
morphology, NOUN 
male, PROPN 
mouse, PROPN 
skeleton, PROPN 
de, ADV 
ﬁne, VERB 
susceptibility, NOUN 
me-, NUM 

, SPACE 
chanical, ADJ 
unloading, NOUN 
Bone, NOUN 
2004;35:1353, NOUN 
60, NUM 

, SPACE 
5, X 
Reitz, PROPN 
G., PROPN 
Characteristic, PROPN 
radiation, NOUN 
ﬁeld, NOUN 
low, ADJ 
Earth, PROPN 
orbit, NOUN 
deep, ADJ 
space, NOUN 

, SPACE 
Z, PROPN 
Med, PROPN 
Phys, PROPN 
2008;18:233, ADV 
43, NUM 

, SPACE 
6, NUM 
Hamilton, PROPN 
SA, PROPN 
Pecaut, PROPN 
MJ, PROPN 
Gridley, PROPN 
DS, PROPN 
Travis, PROPN 
ND, PROPN 
Bandstra, PROPN 
ER, PROPN 
Willey, PROPN 
JS, PROPN 
et, PROPN 
al, PROPN 
murine, NOUN 

, SPACE 
model, NOUN 
bone, NOUN 
loss, NOUN 
therapeutic, ADJ 
space, NOUN 
relevant, ADJ 
sources, NOUN 
radiation, NOUN 
J, PROPN 
Appl, PROPN 

, SPACE 
Physiol, PROPN 
2006;101:789, NUM 
93, NUM 

, SPACE 
7, X 
Benton, PROPN 
ER, PROPN 
Benton, PROPN 
EV, PROPN 
Space, NOUN 
radiation, NOUN 
dosimetry, NOUN 
low, ADJ 
Earth, NOUN 
orbit, NOUN 

, SPACE 
Nucl, PROPN 
Instrum, PROPN 
Methods, PROPN 
Phys, PROPN 
Res, PROPN 
B, PROPN 
2001;184:255, NUM 
94, NUM 

, SPACE 
8, X 
Blakely, ADV 
EA, NOUN 
Biological, ADJ 
effects, NOUN 
cosmic, ADJ 
radiation, NOUN 
deterministic, ADJ 
stochastic, ADJ 

, SPACE 
Health, PROPN 
Phys, PROPN 
2000;79:495, NUM 
506, NUM 

, SPACE 
9, X 
Townsend, VERB 
LW, PROPN 
Implications, NOUN 
space, NOUN 
radiation, NOUN 
environment, NOUN 
human, ADJ 
explo-, ADJ 

, SPACE 
ration, NOUN 
deep, ADJ 
space, NOUN 
Radiat, PROPN 
Prot, PROPN 
Dosimetry, PROPN 
2005;115:44, NUM 
50, NUM 

, SPACE 
10, NUM 
Benton, PROPN 
ER, PROPN 
Benton, PROPN 
E., PROPN 
Space, PROPN 
radiation, NOUN 
dosimetry, NOUN 
low, ADJ 
Earth, NOUN 
orbit, NOUN 

, SPACE 
Nucl, PROPN 
Instrum, PROPN 
Methods, PROPN 
Phys, PROPN 
Res, PROPN 
Sect, PROPN 
B, PROPN 
2001;184:255, NUM 
94, NUM 

, SPACE 
11, NUM 
Stephens, PROPN 
Jr, PROPN 
DL, PROPN 
Townsend, PROPN 
LW, PROPN 
Hoff, PROPN 
JL, PROPN 
Interplanetary, PROPN 
crew, NOUN 
dose, NOUN 
estimates, NOUN 

, SPACE 
worst, ADJ 
case, NOUN 
solar, ADJ 
particle, NOUN 
events, NOUN 
based, VERB 
historical, ADJ 
data, NOUN 
Carrington, PROPN 
ﬂare, NOUN 

, SPACE 
1859, NUM 
Acta, PROPN 
Astronaut, PROPN 
2005;56:969, NOUN 
74, NUM 

, SPACE 
12, NUM 
Hall, PROPN 
EJ, PROPN 
Giaccia, PROPN 
AJ, PROPN 
Time, NOUN 
dose, PROPN 
fractionation, NOUN 
radiotherapy, NOUN 
Barrett, PROPN 
K, PROPN 
editor, NOUN 

, SPACE 
Radiobiology, PROPN 
radiologist, NOUN 
6th, ADJ 
edition, NOUN 
Philadelphia, PROPN 
USA, PROPN 
Lippincott, PROPN 
Williams, PROPN 

, SPACE 
Wilkins, PROPN 
2006, NUM 
p., NOUN 
378, NUM 
406, NUM 

, SPACE 
13, NUM 
Setlow, NOUN 
R, NOUN 
Dicello, PROPN 
JF, PROPN 
Radiation, NOUN 
hazards, NOUN 
crews, NOUN 
interplanetary, ADJ 
missions, NOUN 
biological, ADJ 

, SPACE 
issues, NOUN 
research, NOUN 
strategies, NOUN 
Washington, PROPN 
D.C., PROPN 
Space, PROPN 
Studies, PROPN 
Board, PROPN 
National, PROPN 

, SPACE 
Research, PROPN 
Council, PROPN 
National, PROPN 
Academy, PROPN 
Press, PROPN 
1996, NUM 
p., NOUN 
13, NUM 
34, NUM 

, SPACE 
14, NUM 
Parsons, PROPN 
JL, PROPN 
Townsend, PROPN 
LW, PROPN 
Interplanetary, PROPN 
crew, NOUN 
dose, NOUN 
rates, NOUN 
August, PROPN 
1972, NUM 

, SPACE 
solar, ADJ 
particle, NOUN 
event, NOUN 
Radiat, PROPN 
Res, PROPN 
2000;153:729, NOUN 
33, NUM 

, SPACE 
15, NUM 
NASA, PROPN 
2011, NUM 
strategic, ADJ 
plan, NOUN 
2011, NUM 
p., NOUN 
10, NUM 
Washington, PROPN 
D.C., PROPN 

, SPACE 
16, NUM 
Cucinotta, PROPN 
FA, PROPN 
Wu, PROPN 
H, PROPN 
Shavers, PROPN 
MR, PROPN 
George, PROPN 
K., PROPN 
Radiation, PROPN 
dosimetry, NOUN 
biophysical, ADJ 

, SPACE 
models, NOUN 
space, NOUN 
radiation, NOUN 
effects, NOUN 
Gravit, PROPN 
Space, PROPN 
Biol, PROPN 
Bull, PROPN 
2003;16:11, NUM 
8, NUM 

, SPACE 
17, NUM 
Ohnishi, PROPN 
K, PROPN 
Ohnishi, PROPN 
T., PROPN 
biological, ADJ 
effects, NOUN 
space, NOUN 
radiation, NOUN 
long, ADJ 
stays, NOUN 

, SPACE 
space, NOUN 
Biol, PROPN 
Sci, PROPN 
Space, PROPN 
2004;18:201, NOUN 
5, NUM 

, SPACE 
18, X 
Cucinotta, PROPN 
FA, PROPN 
Acute, PROPN 
radiation, NOUN 
risk, NOUN 
countermeasures, NOUN 
space, NOUN 
radiation, NOUN 

, SPACE 
Vazquez, PROPN 
editor, NOUN 
NSBRI, PROPN 
Medical, PROPN 
Radiation, PROPN 
Countermeasures, PROPN 
Workshop, PROPN 
National, PROPN 

, SPACE 
Space, PROPN 
Biomedical, PROPN 
Research, PROPN 
Institute, PROPN 
2006, NUM 

, SPACE 
19, NUM 
Bandstra, ADJ 
ER, PROPN 
Pecaut, PROPN 
MJ, PROPN 
Anderson, PROPN 
ER, PROPN 
W, PROPN 
illey, NOUN 
JS, PROPN 
De, PROPN 
Carlo, PROPN 
F, PROPN 
Stock, PROPN 
SR, PROPN 
et, PROPN 
al, PROPN 

, SPACE 
Long, ADJ 
term, NOUN 
dose, NOUN 
response, NOUN 
trabecular, NOUN 
b, X 
mice, NOUN 
proton, NOUN 
radiation, NOUN 
Radiat, PROPN 

, SPACE 
Res, PROPN 
2008;169:607, NUM 
14, NUM 

, SPACE 
20, NUM 
Willey, PROPN 
JS, PROPN 
Livingston, PROPN 
EW, PROPN 
Robbins, PROPN 
Bourland, PROPN 
JD, PROPN 
Tirado, PROPN 
Lee, PROPN 
L, PROPN 
Smith, PROPN 
Sielicki, PROPN 
H, PROPN 

, SPACE 
et, PROPN 
al, PROPN 
Risedronate, PROPN 
prevents, VERB 
early, ADJ 
radiation, NOUN 
induced, VERB 
osteoporosis, NOUN 
mice, NOUN 
multi-, ADJ 

, SPACE 
ple, NOUN 
skeletal, ADJ 
locations, NOUN 
Bone, NOUN 
2010;46:101, NOUN 
11, NUM 

, SPACE 
21, NUM 
Yumoto, PROPN 
K, PROPN 
Globus, PROPN 
RK, PROPN 
Mojarrab, PROPN 
R, PROPN 
Arakaki, PROPN 
J, PROPN 
Wang, PROPN 
Searby, PROPN 
ND, PROPN 
et, PROPN 
al, PROPN 
Short, ADJ 
term, NOUN 

, SPACE 
effects, NOUN 
body, NOUN 
exposure, NOUN 
56)Fe, NUM 
ions, NOUN 
combination, NOUN 
musculoskeletal, ADJ 

, SPACE 
disuse, NOUN 
bone, NOUN 
cells, NOUN 
Radiat, PROPN 
Res, PROPN 
2010;173:494, PROPN 
504.763, NUM 
S.A., PROPN 
Lloyd, PROPN 
et, PROPN 
al, PROPN 
Bone, NOUN 
51, NUM 
2012, NUM 
756, NUM 
764, NUM 

, SPACE 
22, NUM 
Alwood, PROPN 
JS, PROPN 
Yumoto, PROPN 
K, PROPN 
Mojarrab, PROPN 
R, PROPN 
Limoli, PROPN 
CL, PROPN 
Almeida, PROPN 
EA, PROPN 
Searby, PROPN 
ND, PROPN 
et, PROPN 
al, PROPN 
Heavy, ADJ 
ion, NOUN 

, SPACE 
irradiation, NOUN 
unloading, NOUN 
effects, NOUN 
mouse, PROPN 
lumbar, PROPN 
vertebral, ADJ 
microarchitecture, NOUN 

, SPACE 
mechanical, ADJ 
properties, NOUN 
tissue, NOUN 
stresses, NOUN 
Bone, NOUN 
2010;47:248, NOUN 
55, NUM 

, SPACE 
23, NUM 
Lloyd, PROPN 
SA, PROPN 
Bandstra, PROPN 
ER, PROPN 
Travis, PROPN 
ND, PROPN 
Nelson, PROPN 
GA, PROPN 
Bourland, PROPN 
JD, PROPN 
Pecaut, PROPN 
MJ, PROPN 
et, PROPN 
al, PROPN 

, SPACE 
Space, PROPN 
ﬂight, NOUN 
relevant, ADJ 
types, NOUN 
ionizing, VERB 
radiation, NOUN 
cortical, ADJ 
bone, NOUN 
potential, ADJ 
LET, NOUN 

, SPACE 
effect, NOUN 
Adv, PROPN 
Space, PROPN 
Res, PROPN 
2008;42:1889, NOUN 
97, NUM 

, SPACE 
24, NUM 
Gridley, PROPN 
DS, PROPN 
Pecaut, PROPN 
MJ, PROPN 
Dutta, PROPN 
Roy, PROPN 
R, PROPN 
Nelson, PROPN 
GA, PROPN 
Dose, VERB 
dose, VERB 
rate, NOUN 
effects, NOUN 

, SPACE 
body, NOUN 
proton, NOUN 
irradiation, NOUN 
leukocyte, ADJ 
populations, NOUN 
lymphoid, ADJ 
organs, NOUN 
I., PROPN 
Immunol, PROPN 
Lett, PROPN 
2002;80:55, NUM 
66, NUM 

, SPACE 
25, NUM 
Gridley, PROPN 
DS, PROPN 
Pecaut, PROPN 
MJ, PROPN 
Miller, PROPN 
GM, PROPN 
Moyers, PROPN 
MF, PROPN 
Nelson, PROPN 
GA, PROPN 
Dose, PROPN 
dose, NOUN 
rate, NOUN 

, SPACE 
effects, NOUN 
body, NOUN 
gamma, NOUN 
irradiation, NOUN 
II, PROPN 
Hematological, ADJ 
variables, NOUN 
cytokines, NOUN 

, SPACE 
Vivo, PROPN 
2001;15:209, NOUN 
16, NUM 

, SPACE 
26, NUM 
International, PROPN 
Commission, PROPN 
Radiation, PROPN 
Units, PROPN 
Measurements, PROPN 
Clinical, ADJ 
proton, NOUN 

, SPACE 
dosimetry, NOUN 
Bethesda, PROPN 
MD, PROPN 
International, PROPN 
Commission, PROPN 
Radiation, PROPN 
Units, PROPN 

, SPACE 
Measurements, NOUN 
1998, NUM 

, SPACE 
27, NUM 
Broz, PROPN 
JJ, PROPN 
Simske, PROPN 
SJ, PROPN 
Greenberg, PROPN 
AR, PROPN 
Luttges, PROPN 
MW, PROPN 
Effects, NOUN 
rehydration, NOUN 
state, NOUN 

, SPACE 
theﬂexural, ADJ 
properties, NOUN 
mouse, NOUN 
long, ADJ 
bones, NOUN 
J, PROPN 
Biomech, PROPN 
Eng, PROPN 
1993;115, PROPN 

, SPACE 
447, NUM 
9, NUM 

, SPACE 
28, NUM 
Par, PROPN 
ﬁtt, NOUN 
Drezner, PROPN 
MK, PROPN 
Glorieux, PROPN 
FH, PROPN 
Kanis, PROPN 
JA, PROPN 
Malluche, PROPN 
H, PROPN 
Meunier, PROPN 
PJ, PROPN 
et, PROPN 
al, PROPN 
Bone, NOUN 

, SPACE 
histomorphometry, NOUN 
standardization, NOUN 
