Original, ADJ 
ﬁcient, NOUN 
D2O., PROPN 
Atmos, PROPN 
Chem, PROPN 
Phys, PROPN 
2008(8):6699, NOUN 
706, NUM 

, SPACE 
17, NUM 
Kuznetsova, PROPN 
N, PROPN 
Rau, PROPN 
DC, PROPN 
Parsegian, PROPN 
VA, PROPN 
Leikin, PROPN 
S., PROPN 
Solvent, PROPN 
hydrogen, NOUN 
bond, NOUN 
network, NOUN 
pro, ADJ 
tein, ADJ 
self, NOUN 
assembly, NOUN 
solvation, NOUN 
collagen, PROPN 
tri, PROPN 
ple, PROPN 
helices, NOUN 
nonaqueous, ADJ 
solvents, NOUN 
Biophys, NOUN 

, SPACE 
J, PROPN 
1997;72(1):353, PROPN 
62, NUM 

, SPACE 
18, X 
Sekulic, PROPN 
J, PROPN 
Elshof, PROPN 
JEt, VERB 
Blank, PROPN 
DHA, PROPN 
Selective, ADJ 
pervaporation, NOUN 
water, NOUN 
nonselec, ADJ 
tive, NOUN 
microporous, ADJ 
titania, NOUN 
membrane, NOUN 
dynamically, ADV 
induced, VERB 
molecular, ADJ 
sieving, NOUN 

, SPACE 
mechanism, NOUN 
Langmuir, PROPN 
2005(21):508, PROPN 
10, NUM 

, SPACE 
19, NUM 
Steinmetz, PROPN 
NJ, PROPN 
Bryant, PROPN 
SJ, PROPN 
effects, NOUN 
intermittent, ADJ 
dynamic, ADJ 
loading, NOUN 
chondrogenic, ADJ 

, SPACE 
osteogenic, ADJ 
differentiation, NOUN 
human, ADJ 
marrow, NOUN 
stromal, ADJ 
cells, NOUN 
encapsulated, VERB 
RGD-, NOUN 

, SPACE 
modi, VERB 
ﬁed, PROPN 
poly(ethylene, PROPN 
glycol, NOUN 
hydrogels, NOUN 
Acta, PROPN 
Biomater, PROPN 
2011;7(11):3829, NOUN 
40, NUM 

, SPACE 
20, NUM 
Benoit, PROPN 
DSW, PROPN 
Durney, PROPN 
AR, PROPN 
Anseth, PROPN 
KS, PROPN 
effect, NOUN 
heparin, NOUN 
functionalized, VERB 
PEGhydrogels, NOUN 
dimensional, ADJ 
human, ADJ 
mesenchymal, NOUN 
stem, NOUN 
cell, NOUN 
osteogenic, ADJ 
differ-, ADJ 

, SPACE 
entiation, NOUN 
Biomaterials, NOUN 
2007;28(1):66, NOUN 
77, NUM 

, SPACE 

, SPACE 
21, NUM 
Pegg, PROPN 
D., PROPN 
ed, NOUN 
Principles, NOUN 
cryopreservation, NOUN 
cryopreservation, NOUN 
freeze, NOUN 
drying, VERB 
pro-, NOUN 

, SPACE 
tocols, NOUN 
Second, ADV 
ed, NOUN 
Methods, NOUN 
Molecular, PROPN 
Biology, PROPN 
ed, PROPN 
J., PROPN 
Day, PROPN 
G., PROPN 
Stacey, PROPN 
2007, NUM 
39, NUM 
57.[22, NOUN 
Walicka, PROPN 
MA, PROPN 
Adelstein, PROPN 
SJ, PROPN 
Kassis, PROPN 
AI, PROPN 
Chemical, PROPN 
modi, VERB 
ﬁcation, NOUN 
5-[125I]iodo-2, NUM 

, SPACE 
deoxyuridine, ADJ 
toxicity, NOUN 
mammalian, ADJ 
cells, NOUN 
vitro, X 
Int, PROPN 
J, PROPN 
Radiat, PROPN 
Biol, PROPN 
2001;77(5, NUM 

, SPACE 
625–30, NUM 

, SPACE 
23, NUM 
Farkas, PROPN 
D, PROPN 
Tannenbaum, PROPN 
SR, PROPN 
Characterization, NOUN 
chemically, ADV 
induced, VERB 
hepatotoxicity, NOUN 
incollagen, NOUN 
sandwiches, NOUN 
rat, NOUN 
hepatocytes, VERB 
Toxicol, PROPN 
Sci, PROPN 
2005;85(2):927, PROPN 
34, NUM 

, SPACE 
24, NUM 
Song, PROPN 
T, PROPN 
Y, PROPN 
Yen, PROPN 
G, PROPN 
C., PROPN 
Protective, PROPN 
effects, NOUN 
fermented, VERB 
ﬁltrate, NOUN 
Antrodia, PROPN 
camphorata, PROPN 

, SPACE 
submerged, VERB 
culture, NOUN 
CCl4, ADV 
induced, VERB 
hepatic, ADJ 
toxicity, NOUN 
rats, NOUN 
J, PROPN 
Agric, PROPN 
Food, PROPN 

, SPACE 
Chem, PROPN 
2003;51(6):1571, PROPN 
7, NUM 

, SPACE 
25, NUM 
Bozzini, PROPN 
S, PROPN 
Petrini, PROPN 
P, NOUN 
Tanzi, PROPN 
MC, PROPN 
Arciola, PROPN 
CR, PROPN 
Tosatti, PROPN 
S, PROPN 
Visai, PROPN 
L., PROPN 
Poly(ethylene, ADJ 
glycol, NOUN 
hy-, ADJ 

, SPACE 
droxy, ADJ 
functionalized, VERB 
alkane, PROPN 
phosphate, PROPN 
self-, PROPN 
assembled, ADJ 
monolayers, NOUN 
reduce, VERB 
bacterial, ADJ 
ad-, PROPN 

, SPACE 
hesion, NOUN 
support, VERB 
osteoblast, NOUN 
proliferation, NOUN 
Int, PROPN 
J, PROPN 
Artif, PROPN 
Organs, PROPN 
2011;34(9):898, NUM 
907, NUM 

, SPACE 
26, NUM 
Reimer, PROPN 
P, NOUN 
Bader, PROPN 
Weissleder, PROPN 
R., PROPN 
Application, PROPN 
stable, ADJ 
cell, NOUN 
culture, NOUN 
assay, VERB 

, SPACE 
functional, ADJ 
assessment, NOUN 
novel, ADJ 
MR, PROPN 
contrast, NOUN 
agents, NOUN 
Eur, PROPN 
Radiol, PROPN 
1997;7(4):527, NUM 
31, NUM 

, SPACE 
27, NUM 
Wang, PROPN 
X, PROPN 
Bank, PROPN 
RA, PROPN 
TeKoppele, PROPN 
Agrawal, PROPN 
CM, PROPN 
role, NOUN 
collagen, NOUN 
determining, VERB 
bone, NOUN 

, SPACE 
mechanical, ADJ 
properties, NOUN 
J, PROPN 
Orthop, PROPN 
Res, PROPN 
2001;19(6):1021, PROPN 
6, NUM 

, SPACE 
28, NUM 
Nyman, PROPN 
JS, PROPN 
Roy, PROPN 
X, PROPN 
Acuna, PROPN 
RL, PROPN 
Tyler, PROPN 
JH, PROPN 
Wang, PROPN 
X., PROPN 
Differences, PROPN 
mechanicalbehavior, NOUN 
cortical, ADJ 
bone, NOUN 
compression, NOUN 
tension, NOUN 
subjected, VERB 
pro-, PROPN 

, SPACE 
gressive, ADJ 
loading, NOUN 
J, PROPN 
Mech, PROPN 
Behav, PROPN 
Biomed, PROPN 
Mater, PROPN 
2009;2(6):613, NUM 
9, NUM 

, SPACE 
29, NUM 
Leng, PROPN 
H, PROPN 
Dong, PROPN 
XN, PROPN 
Wang, PROPN 
X., PROPN 
Progressive, PROPN 
post, ADJ 
yield, ADJ 
behavior, NOUN 
human, ADJ 
cortical, ADJ 
bone, NOUN 

, SPACE 
compression, NOUN 
middle, NOUN 
aged, ADJ 
elderly, ADJ 
groups, NOUN 
J, PROPN 
Biomech, PROPN 
2009;42(4):491, NUM 
7, NUM 

, SPACE 
30, NUM 
Anslyn, PROPN 
E, PROPN 
Dougherty, PROPN 
D., PROPN 
Modern, PROPN 
physical, ADJ 
organic, ADJ 
chemistry, NOUN 
USA, PROPN 
University, PROPN 
ScienceBooks, PROPN 
2006, NUM 

, SPACE 
31, X 
Broz, PROPN 
JJ, PROPN 
Simske, PROPN 
SJ, PROPN 
Greenberg, PROPN 
AR, PROPN 
Luttges, PROPN 
MW, PROPN 
Effects, NOUN 
rehydration, NOUN 
state, NOUN 
theﬂexural, ADJ 
properties, NOUN 
mouse, NOUN 
long, ADJ 
bones, NOUN 
J, PROPN 
Biomech, PROPN 
Eng, PROPN 
1993;115(4A):447, PROPN 
9, NUM 

, SPACE 
32, X 
Sengers, NOUN 
JV, PROPN 
Perkins, PROPN 
RA, PROPN 
Huber, PROPN 
ML, PROPN 
Friend, PROPN 
DG, PROPN 
Viscosity, NOUN 
H2O, PROPN 
critical, ADJ 
region, NOUN 

, SPACE 
Int, PROPN 
J, PROPN 
Thermophys, PROPN 
2009;30(2):374, PROPN 
84, NUM 

, SPACE 
33, NUM 
Hardy, ADJ 
R, NOUN 
Cottington, PROPN 
R., PROPN 
Viscosity, PROPN 
deuterium, NOUN 
oxide, NOUN 
water, NOUN 
range, NOUN 
5, NUM 
°, NUM 
to125, CCONJ 
°, NUM 
C., PROPN 
J, PROPN 
Res, PROPN 
Natl, PROPN 
Bur, PROPN 
Stand, PROPN 
1934, NUM 
1949;42:573, NOUN 
8, NUM 

, SPACE 
34, NUM 
Schott, PROPN 
H., PROPN 
Direct, PROPN 
comparison, NOUN 
strength, NOUN 
hydrogen, NOUN 
bonds, NOUN 
formed, VERB 
H2O, PROPN 
andD2O., NOUN 
J, PROPN 
Macromol, PROPN 
Sci, PROPN 
B, PROPN 
1988;27(1):119, PROPN 
23, NUM 

, SPACE 
35, NUM 
Nakamura, PROPN 
M, PROPN 
Tamura, PROPN 
K, PROPN 
Murakami, PROPN 
S., PROPN 
Isotope, PROPN 
effects, NOUN 
thermodynamic, ADJ 
properties, NOUN 

, SPACE 
mixtures, NOUN 
x(D2O, PROPN 
H2O, PROPN 
+, PUNCT 
1, NUM 
x)CH3CN, NOUN 
298.15, NUM 
K., PROPN 
Thermochem, PROPN 
Acta, PROPN 

, SPACE 
1995;253:127, NOUN 
36, NUM 

, SPACE 
36, NUM 
Greenwood, PROPN 
N, PROPN 
Earnshaw, PROPN 
A., PROPN 
Chemistry, PROPN 
elements, NOUN 
2nd, PROPN 
ed, PROPN 
Oxford, PROPN 
ButterworthHeinemann, PROPN 
1997, NUM 

, SPACE 
37, NUM 
Vértes, VERB 
Nagy, PROPN 
Klencsar, PROPN 
Z, PROPN 
Lovas, PROPN 
RG, PROPN 
Rosch, PROPN 
F., PROPN 
Handbook, PROPN 
nuclear, ADJ 
chemistry, NOUN 
New, PROPN 
York, PROPN 
Springer, PROPN 
Dordrecht, PROPN 
Heidelberg, PROPN 
2011, NUM 

, SPACE 
38, NUM 
Tourky, PROPN 
AR, PROPN 
Rizk, PROPN 
HA, PROPN 
Elanwar, PROPN 
IM, PROPN 
dipolar, ADJ 
character, NOUN 
ethylene, NOUN 
glycol, NOUN 
Z, PROPN 
Phys, PROPN 

, SPACE 
Chem, PROPN 
1962;31(3_4):161, PROPN 
8, NUM 

, SPACE 
39, NUM 
Zahn, PROPN 
M, PROPN 
Ohki, PROPN 
Y, PROPN 
Fenneman, PROPN 
DB, PROPN 
Gripshover, PROPN 
RJ, PROPN 
Gehman, PROPN 
Jr, PROPN 
VH, PROPN 
Dielectric, ADJ 
properties, NOUN 
ofwater, NOUN 
water, NOUN 
ethylene, NOUN 
glycol, NOUN 
mixtures, NOUN 
use, NOUN 
pulsed, VERB 
power, NOUN 
system, NOUN 
design, NOUN 

, SPACE 
Proc, PROPN 
IEEE, NOUN 
1986;74(9):1182, PROPN 
22, NUM 

, SPACE 
1, NUM 

, SPACE 
40, NUM 
Batista, PROPN 
ER, PROPN 
Xantheas, PROPN 
SS, PROPN 
Jonsson, PROPN 
H., PROPN 
Multipole, PROPN 
moments, NOUN 
water, NOUN 
molecules, NOUN 
clus-, PROPN 

, SPACE 
ters, NOUN 
ice, NOUN 
Ih, PROPN 
ﬁrst, ADJ 
principles, NOUN 
calculations, NOUN 
J, PROPN 
Chem, PROPN 
Phys, PROPN 
1999;111(13):6011, NUM 
5, NUM 

, SPACE 
41, NUM 
Gauden, ADJ 
PA, PROPN 
Terzyk, PROPN 
AP, PROPN 
Rychlicki, PROPN 
G, PROPN 
Kowalczyk, PROPN 
P, PROPN 
Cwiertnia, PROPN 
MS, PROPN 
Garbacz, PROPN 
JK, PROPN 
Estimatingthe, PROPN 
pore, ADJ 
size, NOUN 
distribution, NOUN 
activated, VERB 
carb, ADJ 
ons, NOUN 
adsorption, NOUN 
data, NOUN 
different, ADJ 
adsor-, ADJ 

, SPACE 
bates, NOUN 
methods, NOUN 
J, PROPN 
Colloid, PROPN 
Interface, PROPN 
Sci, PROPN 
2004;273(1):39, PROPN 
63, NUM 

, SPACE 
42, NUM 
Wohlfarth, PROPN 
C, PROPN 
Lechne, PROPN 
MD, PROPN 
Viscosity, NOUN 
pure, ADJ 
organic, ADJ 
liquids, NOUN 
binary, ADJ 
liquid, ADJ 
mix-, NOUN 

, SPACE 
tures, NOUN 
New, PROPN 
York, PROPN 
Springer, PROPN 
2009.206, NUM 
J., PROPN 
Samuel, PROPN 
et, PROPN 
al, PROPN 
Bone, NOUN 
59, NUM 
2014, NUM 
199, NUM 
206, NUM 

, SPACE 
