ELSEVIER, NOUN 
, SPACE 
NADP, PROPN 
2, NUM 
x, SYM 
10, NUM 
-3, X 
M, PROPN 
MgCI, PROPN 
2, NUM 
enzymatic, ADJ 
reaction, NOUN 

, SPACE 
initiated, VERB 
adding, VERB 
sufficient, ADJ 
G6P, PROPN 
stock, NOUN 
solution, NOUN 
final, ADJ 

, SPACE 
G6P, PROPN 
concentration, NOUN 
-4, X 
x, SYM 
l0, NOUN 
3, NUM 
M., NOUN 
rate, NOUN 
formation, NOUN 

, SPACE 
NADPH, PROPN 
followed, VERB 
monitoring, VERB 
increase, NOUN 
absorption, NOUN 

, SPACE 
NADPH, PROPN 
chromophore, NOUN 
340, NUM 
nm, NOUN 
0.5, NUM 
rain, NOUN 
7.5, NUM 
rain, NOUN 

, SPACE 
initiating, VERB 
reaction, NOUN 
Percent, NOUN 
inhibition, NOUN 
=, NOUN 
rate, NOUN 
blank, ADJ 
run, NOUN 
rate, NOUN 

, SPACE 
inhibited, ADJ 
run)/(rate, NOUN 
blank, ADJ 
run, NOUN 
x, SYM 
100, NUM 
measurements, NOUN 

, SPACE 
result, NOUN 
determinations, NOUN 
DHEA, PROPN 
standard, NOUN 

, SPACE 
results, NOUN 
estimated, VERB 
accurate, ADJ 
plus, CCONJ 
minus, CCONJ 
10, NUM 

, SPACE 
Results, NOUN 
discussion, NOUN 

, SPACE 
use, NOUN 
perfluorinated, ADJ 
organometallic, ADJ 
reagents, NOUN 
5, NUM 
affords, NOUN 

, SPACE 
convenient, ADJ 
route, NOUN 
synthesis, NOUN 
perfluorinated, ADJ 
steroids, NOUN 

, SPACE 
synthesis, NOUN 
3~-hydroxy-3tx, PROPN 
perfluoroalkylandrost-4-, NUM 

, SPACE 
en-17, ADJ 
ones, NOUN 
5a, PROPN 
c, NOUN 
described, VERB 
Scheme, PROPN 
1, NUM 
17, NUM 
hydrox-, NOUN 

, SPACE 
yl, NOUN 
testosterone, PROPN 
2a, PROPN 
protected, VERB 
t, NOUN 
butyldim-, NOUN 

, SPACE 
ethylsilyl, NOUN 
TBDMS, PROPN 
ether, ADJ 
9, NUM 
93, NUM 
yield, NOUN 
Addition, NOUN 

, SPACE 
appropriate, ADJ 
perfluoroalkyllithium, NOUN 
reagents, NOUN 
method, NOUN 

, SPACE 
Gassman, PROPN 
O'Reilly, PROPN 
~, PUNCT 
°, NOUN 
afforded, VERB 
tertiary, ADJ 
carbinols, NOUN 

, SPACE 
3a, PROPN 
c, NOUN 
80, NUM 
85, NUM 
yield, NOUN 
product, NOUN 
obtained, VERB 

, SPACE 
assigned, VERB 
3, NUM 
alcohol, NOUN 
based, VERB 
literature, NOUN 

, SPACE 
precedent, NOUN 
reduction, NOUN 
A4, NOUN 
3, NUM 
keto, NOUN 
steroids.l, NOUN 
1, NUM 

, SPACE 
IR, PROPN 
MS, PROPN 
JH, PROPN 
J3C, PROPN 
NMR, PROPN 
data, NOUN 
Table, NOUN 
1, NUM 

, SPACE 
new, ADJ 
steroids, NOUN 
3, NUM 
12, NUM 
fully, ADV 
accord, NOUN 
assigned, VERB 

, SPACE 
structures, NOUN 
Deprotection, NOUN 
TBDMS, PROPN 
ether, ADV 
aqueous, ADJ 

, SPACE 
HF, PROPN 
acetonitrile, ADJ 
produced, VERB 
4a, NUM 
e, NOUN 
85, NUM 
89, NUM 
yield, NOUN 
12, NUM 
Oxi-, NUM 

, SPACE 
dation, NOUN 
secondary, ADJ 
alcohol, NOUN 
ketone, NOUN 
PCC, PROPN 
af-, NOUN 

, SPACE 
forded, VERB 
313, NUM 
hydroxy-3a, ADJ 
perfluoroalkylandrost-4, PROPN 
en-17-, PROPN 

, SPACE 
ones, NOUN 
5a, PROPN 
c, NOUN 
76, NUM 
82, NUM 
yield.13, PROPN 

, SPACE 
~, PUNCT 
R, NOUN 
OTBDMS, PROPN 

, SPACE 
AI_J-, PROPN 

, SPACE 
AWZ, PROPN 
~'-~, PROPN 
HF, PROPN 
CH3CN, PROPN 

, SPACE 
O, INTJ 
MeLi, PROPN 
R, NOUN 
~'t20, PUNCT 
L, NOUN 
Z, NOUN 
5, NUM 

, SPACE 
HO, PROPN 
~, PUNCT 
v, ADP 

, SPACE 
2aR, PROPN 
=, SYM 
H, PROPN 
RF, PROPN 

, SPACE 
b, NOUN 
R, NOUN 
=, NOUN 
TBDMS, PROPN 
3a, PROPN 
Rv, PROPN 
=, PROPN 
C2F, PROPN 
5, NUM 

, SPACE 
b, NOUN 
R, NOUN 
E=, NOUN 
C3F, PROPN 
7, NUM 

, SPACE 
c, NOUN 
R, NOUN 
F, PROPN 
=, NOUN 
C4F, PROPN 
9, NUM 

, SPACE 
RF, PROPN 
RF, PROPN 
4a, PROPN 
c, NOUN 
5a, PROPN 
c, NOUN 

, SPACE 
Scheme, PROPN 
1, NUM 
Synthesis, PROPN 
313, NUM 
hydroxy-3ct, NOUN 
perfluoroalkylandrost-, NOUN 

, SPACE 
4, NUM 
en-17, NUM 
ones, NOUN 
5a, PROPN 
c., PROPN 

, SPACE 
54, NUM 
Steroids, PROPN 
1996, NUM 
vol, PROPN 
61, NUM 
February, PROPN 


, SPACE 
Syntheses, PROPN 
3, NUM 
substituted, VERB 
perfluoroalkyl, PROPN 
steroids, NOUN 
Williams, PROPN 
Shea, PROPN 

, SPACE 
Table, PROPN 
1, NUM 
13C, NUM 
NMR, PROPN 
data, NOUN 
3, NUM 
substituted, VERB 
perfluoroalkyl, PROPN 
steroids, NOUN 

, SPACE 
Steroid, PROPN 

, SPACE 
Carbon, PROPN 
3a, PROPN 
3b, PROPN 
3c, NUM 
4a, NOUN 
4b, PUNCT 
4c, PROPN 
5a, NUM 
5b, PROPN 
5c, NUM 
6a, NOUN 
6b, NOUN 
6c, NOUN 
7a, NUM 

, SPACE 
1, NUM 
32.8, NUM 
32.9, NUM 
32.9, NUM 
32.3, NUM 
32.3, NUM 
32.8, NUM 
31.9, NUM 
32.4, NUM 
31.9, NUM 
32,6, NUM 
32.7, NUM 
32.5, NUM 
32.7, NUM 

, SPACE 
2, NUM 
27.2, NUM 
27.2, NUM 
27,3, NUM 
26.8, NUM 
26.8, NUM 
27.4, NUM 
27.0, NUM 
27.2, NUM 
26.9, NUM 
20,2, NUM 
20.2, NUM 
20.2, NUM 
20.1, NUM 

, SPACE 
3, NUM 
71.7, NUM 
73.0, NUM 
73,4, NUM 
71.4, NUM 
72.5, NUM 
73.5, NUM 
71.5, NUM 
72.9, NUM 
72.7, NUM 
122,0, NOUN 
122.0, NUM 
122.8, NUM 
122.0, NUM 

, SPACE 
4, NUM 
115.4, NUM 
115.5, NUM 
115.4, NUM 
115.2, NUM 
115.3, NUM 
116.5, NUM 
115.4, NUM 
116.3, NUM 
115.9, NUM 
132,7, NUM 
133.0, NUM 
133.8, NUM 
132.7, NUM 

, SPACE 
5, NUM 
154.8, NUM 
154.8, NUM 
154.5, NUM 
154.0, NUM 
154.1, NUM 
154.5, NUM 
154.0, NUM 
153.6, NUM 
153.2, NUM 
139,0, NUM 
139.0, NUM 
139.6, NUM 
139.0, NUM 

, SPACE 
6, NUM 
32.6, NUM 
32.7, NUM 
32,7, NUM 
32.1, NUM 
32.1, NUM 
32.6, NUM 
32.0, NUM 
32.0, NUM 
31.5, NUM 
129,8, NUM 
129.9, NUM 
130.7, NUM 
129.7, NUM 

, SPACE 
7, NUM 
31.8, NUM 
31.7, NUM 
31.8, NUM 
31.4, NUM 
31.3, NUM 
31.9, NUM 
31.9, NUM 
31.9, NUM 
31.4, NUM 
31.3, NUM 
31.3, NUM 
31.2, NUM 
31.2, NUM 

, SPACE 
8, NUM 
36.0, NUM 
36.0, NUM 
36.0, NUM 
35.5, NUM 
35.5, NUM 
35.9, NUM 
35.0, NUM 
35.4, NUM 
35.0, NUM 
31,2, NUM 
31.2, NUM 
31.1, NUM 
31.1, NUM 

, SPACE 
9, NUM 
52.7, NUM 
52.6, NUM 
52,6, NUM 
52.0, NUM 
52.0, NUM 
52.6, NUM 
52.2, NUM 
52.5, NUM 
52.1, NUM 
47,8, PROPN 
47.6, NUM 
47.5, NUM 
47.6, NUM 

, SPACE 
10, NUM 
37.3, NUM 
37.5, NUM 
37,4, NUM 
37.0, NUM 
36.9, NUM 
37.4, NUM 
37.1, NUM 
37.4, NUM 
36.9, NUM 
34.0, NUM 
34.1, NUM 
34.1, NUM 
34.0, NUM 

, SPACE 
11, NUM 
20.9, NUM 
21.0, NUM 
21,0, NUM 
20.5, NUM 
20.5, NUM 
20.9, NUM 
20.5, NUM 
20.6, NUM 
20.1, NUM 
19,9, NUM 
19.9, NUM 
20.0, NUM 
20.0, NUM 

, SPACE 
12, NUM 
37.3, NUM 
36.9, NUM 
36.9, NUM 
36.0, NUM 
35.9, NUM 
36.4, NUM 
31.0, NUM 
31.2, NUM 
30.8, NUM 
36,4, NUM 
36.3, NUM 
36.4, NUM 
35.9, NUM 

, SPACE 
13, NUM 
43.3, NUM 
42.6, NUM 
42,6, NUM 
42.5, NUM 
42.5, NUM 
42.9, NUM 
47.7, NUM 
47.7, NUM 
47.2, NUM 
42,7, NUM 
42.8, NUM 
43.0, NUM 
42.4, NUM 

, SPACE 
14, NUM 
50.2, NUM 
50.2, NUM 
50,2, PROPN 
50.0, NUM 
50.1, NUM 
50.5, NUM 
50.8, NUM 
50.9, NUM 
50.4, NUM 
50.6, NUM 
50.9, NUM 
51.0, NUM 
50.9, NUM 

, SPACE 
15, NUM 
23.3, NUM 
23.4, NUM 
23,4, NUM 
22.8, NUM 
22.8, NUM 
23.3, NUM 
21.5, NUM 
21.7, NUM 
21.2, NUM 
22.9, NUM 
22.9, NUM 
23.0, NUM 
22.8, NUM 

, SPACE 
16, NUM 
30.8, NUM 
30.8, NUM 
30,9, NUM 
29.9, NUM 
29.9, NUM 
30.3, NUM 
35.5, NUM 
35.7, NUM 
35.3, NUM 
30.3, NUM 
30.1, NUM 
30.0, NUM 
29.9, NUM 

, SPACE 
17, NUM 
81.6, NUM 
81.5, NUM 
81,5, NUM 
81.5, NUM 
81.2, NUM 
82.0, NUM 
220.8, NUM 
221.3, NUM 
220.3, NUM 
81.5, NUM 
81.2, NUM 
81.5, NUM 
81.2, NUM 

, SPACE 
18, NUM 
11.2, NUM 
11.3, NUM 
11,3, NUM 
10.6, NUM 
10.6, NUM 
11,1, NUM 
13.5, NUM 
13.7, NUM 
13.2, NUM 
10.8, NUM 
10.5, NUM 
11.0, NUM 
10.6, NUM 

, SPACE 
19, NUM 
19.4, NUM 
19.6, NUM 
19,6, NUM 
19.1, NUM 
19.1, NUM 
19.5, NUM 
19.1, NUM 
19.4, NUM 
19.0, NUM 
18.2, NUM 
18.5, NUM 
18.6, NUM 
18.3, NUM 

, SPACE 
Si, PROPN 
Me2, ADJ 
-5.0, NOUN 
-4.9, NOUN 
-4,9, PUNCT 
-5.4, ADJ 
-5.0, ADJ 
-4.9, PUNCT 

, SPACE 
-4.7, ADJ 
-4.6, NOUN 
-4,6, ADJ 
-5.0, ADJ 
-4.7, NOUN 
-4.6, PROPN 

, SPACE 
t, PROPN 
Bu, PROPN 
4, NUM 
°, NUM 
17.9, NUM 
18.0, NUM 
18,1, NUM 
17.8, NUM 
18.0, NUM 
18.0, NUM 

, SPACE 
t, PROPN 
Bu, PROPN 
3, NUM 
25.7, NUM 
25.8, NUM 
25,8, NUM 
25.3, NUM 
25.3, NUM 
25.9, NUM 

, SPACE 
~, PUNCT 
TBDMS, PROPN 
OTBDMS, PROPN 

, SPACE 
CH2CIz~, PROPN 
~, PUNCT 
HF, PROPN 
CH, PROPN 
~, PUNCT 
C, NOUN 
~, PUNCT 
N, PROPN 

, SPACE 
RF, PROPN 
II, PROPN 
-pcI, PROPN 
12, NUM 
pyr, VERB 
6a, PROPN 
c, NOUN 
3a, PROPN 
R, PROPN 
F, PROPN 
=, PROPN 
C21'~, PROPN 

, SPACE 
b, DET 
RF=, NOUN 
C3, NOUN 

, SPACE 
c, X 
RF, NOUN 
=, SYM 
C4F~, VERB 

, SPACE 
OH, INTJ 
O, INTJ 

, SPACE 
7a, PROPN 
c, NOUN 
8a, NUM 
c, NOUN 

, SPACE 
Scheme, PROPN 
2, NUM 

, SPACE 
ones, NOUN 
8a, PROPN 
c., PROPN 
Synthesis, PROPN 
3, NUM 
Perfluoroalkylandrosta-3,5, NOUN 
dien-17-, NOUN 

, SPACE 
~, PUNCT 
TBDMS, PROPN 
OTBDMS, PROPN 

, SPACE 
NBS, PROPN 
CCI, PROPN 
4, NUM 
~, PUNCT 
LAH, PROPN 

, SPACE 
U, PROPN 
y, PROPN 
HO, PROPN 

, SPACE 
Br, PROPN 

, SPACE 
3a, PROPN 
R, NOUN 
v, NOUN 
=, NOUN 
C2F, PROPN 
5, NUM 
9a, PROPN 
c, NOUN 

, SPACE 
b, NOUN 
R, PROPN 
F, PROPN 
=, ADJ 
C3F, PROPN 
7, NUM 

, SPACE 
c, NOUN 
RF, PROPN 
=, PUNCT 
C4F9, PROPN 

, SPACE 
~, PUNCT 
TBDMS, PROPN 
OH, PROPN 

, SPACE 
HF, PROPN 
CH3CN~, PROPN 

, SPACE 
HO, PROPN 
HO, PROPN 
R, PROPN 
F, PROPN 
RF, PROPN 
lOa, NOUN 
c, NOUN 
lla, NOUN 
c, NOUN 

, SPACE 
o, NOUN 

, SPACE 
PCC, NOUN 
~, PUNCT 
HO, PROPN 
~, PUNCT 

, SPACE 
RF, PROPN 
12a, NOUN 
c, NOUN 

, SPACE 
Scheme, PROPN 
3, NUM 
Synthesis, PROPN 
3[3, NUM 
hydroxy-3c~-perfluoroalkylandrost-, NOUN 

, SPACE 
5, NUM 
en-17, NUM 
ones, NOUN 
12a, NOUN 
c., NOUN 
3, NUM 
perfluoroalkylandrosta-3,5, NOUN 
dien-17, NUM 
ones, NOUN 
Sa, PROPN 
e, PROPN 

, SPACE 
prepared, VERB 
described, VERB 
Scheme, NOUN 
2, NUM 
starting, VERB 

, SPACE 
intermediate, ADJ 
3, NUM 
previous, ADJ 
synthesis, NOUN 
Attempts, NOUN 
de-, VERB 

, SPACE 
hydrate, VERB 
system, NOUN 
method, NOUN 
Weintraub, PROPN 
et, PROPN 
al, PROPN 
14, NUM 

, SPACE 
HCl, PROPN 
acetone, NOUN 
failed, VERB 
producing, VERB 
deprotected, VERB 
diol, PROPN 
4, NUM 
De-, PROPN 

, SPACE 
hydration, NOUN 
phosphorus, NOUN 
oxychloride, ADJ 
thionyl, ADJ 
chloride, NOUN 

, SPACE 
pyridine, NOUN 
afforded, VERB 
desired, VERB 
product, NOUN 
20, NUM 

, SPACE 
3, NUM 
chloro-3, NUM 
perfluoroalkylandrost-4, PROPN 
en-, PROPN 
17, NUM 
OTBDMS, NOUN 

, SPACE 
difficulty, NOUN 
dehydrating, VERB 
tertiary, ADJ 
alcohol, NOUN 
3, NUM 

, SPACE 
attachment, NOUN 
electronegative, ADJ 
perfluoroalkyl, PROPN 
group, NOUN 

, SPACE 
C-3, PROPN 
observed, VERB 
previously, ADV 
systems, NOUN 
15, NUM 

, SPACE 
new, ADJ 
method, NOUN 
clean, ADJ 
dehydration, NOUN 
3, NUM 
discov-, NOUN 

, SPACE 
ered, VERB 
1,2, NUM 
phenylene, NOUN 
phosphorochloridite, NOUN 
iodine, NOUN 

, SPACE 
pyridine, NOUN 
methylene, ADJ 
chloride, PROPN 
method, NOUN 
produced, VERB 

, SPACE 
3,5, NUM 
dienes, NOUN 
6a, NUM 
c, NOUN 
77, NUM 
86, NUM 
yield, NOUN 
gain, VERB 
insight, NOUN 

, SPACE 
mechanism, NOUN 
useful, ADJ 
reaction, NOUN 
experiment, NOUN 

, SPACE 
repeated, VERB 
leaving, VERB 
iodine, NOUN 
product, NOUN 
formed, VERB 

, SPACE 
diene, NOUN 
6, NUM 
3, NUM 
phosphite, NOUN 
intermediate, ADJ 

, SPACE 
3, NUM 
iodination, NOUN 
16, NUM 
treatment, NOUN 
3, NUM 
iodine, NOUN 

, SPACE 
methylene, ADJ 
chloride, NOUN 
afforded, VERB 
starting, VERB 
material, NOUN 
pos-, NOUN 

, SPACE 
sible, ADJ 
explanation, NOUN 
observations, NOUN 
free, ADJ 

, SPACE 
radical, ADJ 
reaction, NOUN 
Deprotection, NOUN 
TBDMS, PROPN 
ethers, NOUN 
6a, NOUN 
e, NOUN 

, SPACE 
aqueous, ADJ 
HF, PROPN 
acetonitrile, ADJ 
produced, VERB 
alcohols, NOUN 
7a, PROPN 
e, NOUN 

, SPACE 
73, NUM 
77, NUM 
yield, NOUN 
12, NUM 
Oxidation, PROPN 
secondary, ADJ 
alcohol, NOUN 

, SPACE 
ketone, NOUN 
PCC, PROPN 
afforded, VERB 
3, NUM 
perfluoroalkylan-, NOUN 

, SPACE 
drosta-3,5, NOUN 
dien-17, PROPN 
ones, NOUN 
8a, NUM 
e, NOUN 
81, NUM 
yield, NOUN 
13, NUM 

, SPACE 
synthesis, NOUN 
3[3, NUM 
hydroxy-3~-perfluoroalkyland-, PROPN 

, SPACE 
Table, PROPN 
2, NUM 
Inhibition, NOUN 
GPDH, PROPN 
3, NUM 
substituted, VERB 
perfluoroalkyl, PROPN 
ste-, PROPN 

, SPACE 
roids, NOUN 
10, NUM 
-S, PROPN 
M, PROPN 

, SPACE 
Steroid, PROPN 
la, PROPN 
5a, PROPN 
5b, PROPN 
5c, NUM 
8a, NUM 
8b, PROPN 
8¢, NUM 
12a, NOUN 
12b, NOUN 
12c, NUM 

, SPACE 
Percent, PROPN 

, SPACE 
inhibition, NOUN 
45, NUM 
37, NUM 
40, NUM 
48, NUM 
53, NUM 
54, NUM 
36, NUM 
45, NUM 
56, NUM 
53, NUM 

, SPACE 
Steroids, PROPN 
1996, NUM 
vol, PROPN 
61, NUM 
February, PROPN 
55, NUM 


, SPACE 
Papem, PROPN 

, SPACE 
Table, PROPN 
1, NUM 
Continued, VERB 

, SPACE 
7b, PROPN 
7c, PROPN 
8a, NUM 
8b, PROPN 
8c, PROPN 
lOa, NOUN 
lOb, ADJ 
10c, NOUN 
11a, NOUN 
11b, NOUN 
11c, NOUN 
12a, NOUN 
12b, NOUN 
12c, NUM 

, SPACE 
32.7, NUM 
32.7, NUM 
32.5, NUM 
32.6, NUM 
33.1, NUM 
34.5, NUM 
34.4, NUM 
34.3, NUM 
34.5, NUM 
33.9, NUM 
33.8, NUM 
34.4, NUM 
33.8, NUM 
34.0, NUM 

, SPACE 
20.2, NUM 
20.2, NUM 
19.9, NUM 
20.2, NUM 
20.7, NUM 
30.9, NUM 
30.9, NUM 
30.9, NUM 
30.4, NUM 
29.9, NUM 
30.0, NUM 
30.1, NUM 
29.4, NUM 
29.7, NUM 

, SPACE 
122.5, NUM 
122.5, NUM 
122.6, NUM 
122.7, NUM 
123.2, NUM 
74.8, NUM 
74.8, NUM 
74.7, NUM 
74.5, NUM 
74.3, NUM 
74.2, NUM 
72.7, NUM 
74.2, NUM 
74.5, NUM 

, SPACE 
133.1, NUM 
133.2, NUM 
132.9, NUM 
132.9, NUM 
133.6, NUM 
40.2, NUM 
40.2, NUM 
40.4, NUM 
40.1, NUM 
39.8, NUM 
40.0, NUM 
40.1, NUM 
39.8, NUM 
39.9, NUM 

, SPACE 
139.0, NUM 
139.1, NUM 
139.3, NUM 
139.2, NUM 
139.6, NUM 
138.4, NUM 
138.4, NUM 
138.0, NUM 
138.0, NUM 
137.5, NUM 
137.5, NUM 
138.1, NUM 
137.6, NUM 
138.0, NUM 

, SPACE 
129.9, NUM 
129.9, NUM 
129.2, NUM 
129.2, NUM 
129.9, NUM 
122.7, NUM 
122.7, NUM 
122.5, NUM 
122.5, NUM 
122.0, NUM 
122.0, NUM 
122.1, NUM 
121.5, NUM 
121.8, NUM 

, SPACE 
31.2, NUM 
31.2, NUM 
30.6, NUM 
30.4, NUM 
30.9, NUM 
31.4, NUM 
31.4, NUM 
31.4, NUM 
31.3, NUM 
30.8, NUM 
30.8, NUM 
30.6, NUM 
30.0, NUM 
30.5, NUM 

, SPACE 
31.1, NUM 
31.1, NUM 
30.8, NUM 
30.9, NUM 
31.3, NUM 
31.9, NUM 
31.9, NUM 
31.9, NUM 
31.8, NUM 
31.3, NUM 
31.4, NUM 
31.4, NUM 
30.8, NUM 
31.0, NUM 

, SPACE 
47.5, NUM 
47.6, NUM 
47.6, NUM 
47.6, NUM 
48.0, NUM 
49.4, NUM 
49.4, NUM 
49.4, NUM 
49.3, NUM 
48.7, NUM 
48.7, NUM 
49.2, NUM 
48.7, NUM 
49.0, NUM 

, SPACE 
34.1, NUM 
34.1, NUM 
34.2, NUM 
34.2, NUM 
34.7, NUM 
36.0, NUM 
36.0, NUM 
36.1, NUM 
35.9, NUM 
35.6, NUM 
35.6, NUM 
36.1, NUM 
35.6, NUM 
35.5, NUM 

, SPACE 
20.1, NUM 
20.1, NUM 
19.8, NUM 
19.8, NUM 
20.3, NUM 
20.6, NUM 
20.6, NUM 
20.6, NUM 
20.6, NUM 
20.1, NUM 
20.1, NUM 
20.3, NUM 
19.7, NUM 
19.9, NUM 

, SPACE 
35.9, NUM 
35.9, NUM 
30.8, NUM 
30.8, NUM 
31.2, NUM 
36.9, NUM 
36.9, NUM 
36.9, NUM 
36.5, NUM 
36.0, NUM 
36.0, NUM 
31.3, NUM 
30.7, NUM 
31.0, NUM 

, SPACE 
42.4, NUM 
42.4, NUM 
47.1, NUM 
47.1, NUM 
47.6, NUM 
43.3, NUM 
43.3, NUM 
43.0, NUM 
42.8, NUM 
42.2, NUM 
42.3, NUM 
47.5, NUM 
47.0, NUM 
47.4, NUM 

, SPACE 
50.9, NUM 
50.9, NUM 
51.3, NUM 
51.3, NUM 
51.8, NUM 
50.9, NUM 
50.9, NUM 
51.0, NUM 
51.3, NUM 
50.7, NUM 
50.8, NUM 
51.7, NUM 
51.1, NUM 
51.4, NUM 

, SPACE 
22.8, NUM 
22.8, NUM 
21.3, NUM 
21.3, NUM 
21.8, NUM 
23.5, NUM 
23.5, NUM 
23.5, NUM 
23.4, NUM 
22.9, NUM 
22.8, NUM 
21.8, NUM 
21.3, NUM 
21.5, NUM 

, SPACE 
30.0, NUM 
29.9, NUM 
35.2, NUM 
35.2, NUM 
35.8, NUM 
30.1, NUM 
30.1, NUM 
30.0, NUM 
30.1, NUM 
29.5, NUM 
29.6, NUM 
35.8, NUM 
35.3, NUM 
35.5, NUM 

, SPACE 
81.2, NUM 
81.2, NUM 
219.8, NUM 
219.8, NUM 
220.7, NUM 
81.7, NUM 
81.7, NUM 
81.7, NUM 
81.8, NUM 
81.3, NUM 
81.3, NUM 
221.0, NUM 
220.6, NUM 
221.0, NUM 

, SPACE 
10.6, NUM 
10.6, NUM 
13.2, NUM 
13.2, NUM 
13.7, NUM 
11.2, NUM 
11.2, NUM 
11.2, NUM 
11.0, NUM 
10.4, NUM 
10.4, NUM 
13.6, NUM 
13.0, NUM 
13.1, NUM 

, SPACE 
18.2, NUM 
18.2, NUM 
18.1, NUM 
18.2, NUM 
18.7, NUM 
19.9, NUM 
19.9, NUM 
19.9, NUM 
19.9, NUM 
19.5, NUM 
19.5, NUM 
19.9, NUM 
19.4, NUM 
19.8, NUM 

, SPACE 
-4.8, PUNCT 
-4.8, ADJ 
-4.9, PROPN 

, SPACE 
-4.5, PROPN 
-4.5, PROPN 
-4.6, VERB 

, SPACE 
18.0, NUM 
18.1, NUM 
18.1, NUM 

, SPACE 
25.8, NUM 
25.8, NUM 
25.8, NUM 

, SPACE 
rost-5, VERB 
en-17, NUM 
ones, NOUN 
12a, NOUN 
c, NOUN 
outlined, VERB 
Scheme, PROPN 
3, NUM 
dou-, NOUN 

, SPACE 
ble, ADJ 
bond, NOUN 
isomerized, VERB 
method, NOUN 
Knapp, PROPN 

, SPACE 
Schroepfer, PROPN 
~7, VERB 
Allylic, ADJ 
bromination, NOUN 
3, NUM 
N, PROPN 
bromosuc-, NUM 

, SPACE 
cinimide, NOUN 
afforded, VERB 
9a, PROPN 
c, NOUN 
75, NUM 
82, NUM 
yield, NOUN 
Isomerization, NOUN 

, SPACE 
double, ADJ 
bond, NOUN 
lithium, NOUN 
aluminum, NOUN 
hydride, NOUN 
gave, VERB 

, SPACE 
10a, NOUN 
c, NOUN 
65, NUM 
81, NUM 
yield, NOUN 
Deprotection, NOUN 
TBDMS, PROPN 
ether, NOUN 

, SPACE 
aqueous, ADJ 
HF, PROPN 
acetonitrile, ADJ 
produced, VERB 
diols, NOUN 
lla, NOUN 
c, NOUN 

, SPACE 
77, NUM 
91, NUM 
yield, NOUN 
12, NUM 
Oxidation, PROPN 
secondary, ADJ 
alcohol, NOUN 

, SPACE 
ketone, NOUN 
PCC, NOUN 
afforded, VERB 
target, NOUN 
3[3, NUM 
hydroxy-, NOUN 

, SPACE 
3~-perfluoroalkylandrost-5, NUM 
en-17, NUM 
ones, NOUN 
12a, NOUN 
c, NOUN 
73, NUM 
81, NUM 

, SPACE 
yield, NOUN 
13, NUM 

, SPACE 
summary, NOUN 
classes, NOUN 
3, NUM 
substituted, VERB 
perfluoroalkyl, PROPN 

, SPACE 
steroids, NOUN 
conveniently, ADV 
prepared, VERB 
testosterone, NOUN 

, SPACE 
4, NUM 
series, NOUN 
target, NOUN 
molecules, NOUN 
prepared, VERB 

, SPACE 
steps, NOUN 
overall, ADJ 
yields, NOUN 
45, NUM 
48, NUM 
3"5, NUM 
diene, NOUN 
series, NOUN 

, SPACE 
prepared, VERB 
steps, NOUN 
overall, ADJ 
yields, NOUN 
30, NUM 
35, NUM 

, SPACE 
synthesis, NOUN 
5, NUM 
ketones, NOUN 
achieved, VERB 
steps, NOUN 

, SPACE 
testosterone, NOUN 
overall, ADJ 
yield, NOUN 
19, NUM 
25, NUM 

, SPACE 
G6DPH, PROPN 
inhibitory, ADJ 
properties, NOUN 
3, NUM 
perfluoroalkyl, PROPN 

, SPACE 
steroids, NOUN 
shown, VERB 
Table, PROPN 
2, NUM 
new, ADJ 
steroids, NOUN 

, SPACE 
comparable, ADJ 
DHEA, PROPN 
inhibiting, VERB 
G6DPH, PROPN 
best, ADJ 
class, NOUN 

, SPACE 
inhibitors, NOUN 
3]3, NOUN 
hydroxy-3c~-perfluoroalkyland-, X 

, SPACE 
rost-5, PROPN 
en-17, NUM 
ones, NOUN 
12a, NOUN 
c, NOUN 
compounds, NOUN 
sim-, ADJ 

, SPACE 
ilar, ADJ 
DHEA, VERB 
structurally, ADV 
3o~-hydrogen, NUM 

, SPACE 
replaced, VERB 
perfluoroalkyl, PROPN 
group, NOUN 
interesting, ADJ 

, SPACE 
large, ADJ 
C-3, NOUN 
axial, ADJ 
R, PROPN 
F, PROPN 
group, NOUN 
fit, VERB 
bind, VERB 
hy-, ADJ 

, SPACE 
drophobic, ADJ 
region, NOUN 
G6DPH, PROPN 
slight, ADJ 
trend, NOUN 
favoring, VERB 

, SPACE 
increase, NOUN 
activity, NOUN 
increase, NOUN 
R, PROPN 
F, PROPN 

, SPACE 
5, NUM 
ene, NOUN 
12a, NOUN 
c, NOUN 
lesser, ADV 
active, ADJ 
4, NUM 
ene, NOUN 
series, NOUN 
5a, PROPN 
c., PROPN 

, SPACE 
pseudo, NOUN 
equatorial, ADJ 
3,5, NUM 
diene, NOUN 
series, NOUN 
8a, PROPN 
c, PROPN 
average, ADJ 

, SPACE 
slightly, ADV 
active, ADJ 
5, NUM 
ene, ADJ 
steroids, NOUN 

, SPACE 
