ELSEVIER, NOUN 
348, NUM 

, SPACE 
Kurelec, PROPN 
M.T., PROPN 
R.C., PROPN 
Gupta, PROPN 
1993, NUM 
Biomonitoring, NOUN 
aquatic, ADJ 
systems, NOUN 
Postlabelling, PROPN 
Methods, PROPN 

, SPACE 
Detection, PROPN 
DNA, PROPN 
Adducts, PROPN 
edited, VERB 
D.H., PROPN 
Phillips, PROPN 
M., PROPN 
Castegnaro, PROPN 
H., PROPN 
Bartsch, PROPN 
IARC, PROPN 
Scientific, PROPN 

, SPACE 
Publication, PROPN 
124, NUM 
IARC, PROPN 
Lyon, PROPN 
distributed, VERB 
Oxford, PROPN 
University, PROPN 
Press, PROPN 
Oxford, PROPN 
UK, PROPN 
pp, ADV 
365, NUM 
372, NUM 

, SPACE 
Kurelec, PROPN 
B., PROPN 
M., PROPN 
Chacko, PROPN 
R.C., PROPN 
Gupta, PROPN 
1988, NUM 
Postlabelling, VERB 
analysis, NOUN 
carcinogen, NOUN 
DNA, PROPN 
adducts, NOUN 

, SPACE 
mussel, NOUN 
Mytilus, PROPN 
galloprovincialis, PROPN 
Mar., PROPN 
Environ, PROPN 
Res, PROPN 
24, NUM 
3, NUM 
17, NUM 
320, NUM 

, SPACE 
Lee, PROPN 
P.G., PROPN 
L.-J.W., PROPN 
Lu, PROPN 
J.J., PROPN 
Salazar, PROPN 
V., PROPN 
Holoubek, PROPN 
1994, NUM 
Absence, NOUN 
formation, NOUN 
benzo[a]pyrene, NOUN 
DNA, NOUN 

, SPACE 
adducts, NOUN 
cuttlefish, PROPN 
Sepia, PROPN 
officinalis, NOUN 
Mollusca, PROPN 
Cephalopoda, PROPN 
Environ, PROPN 
Molec, NOUN 
Mutagen, PROPN 
23, NUM 
70-, NUM 

, SPACE 
73, NUM 

, SPACE 
Lee, PROPN 
R.F., PROPN 
R., PROPN 
Sauerheber, PROPN 
A.A., PROPN 
Benson, PROPN 
1972, NUM 
Petroleum, NOUN 
hydrocarbons, NOUN 
uptake, NOUN 
discharge, VERB 

, SPACE 
marine, ADJ 
mussel, PROPN 
Mytilus, PROPN 
edulis, NOUN 
Science, NOUN 
177, NUM 
344, NUM 
346, NUM 

, SPACE 
Livingstone, PROPN 
D.R., PROPN 
1991, NUM 
Organic, ADJ 
xenobiotic, ADJ 
metabolism, NOUN 
marine, ADJ 
invertebrates, NOUN 
Advances, NOUN 
Compar-, PROPN 

, SPACE 
ative, ADJ 
Environmental, PROPN 
Physiology, PROPN 
7, NUM 
edited, VERB 
R., PROPN 
Gilles, PROPN 
Springer, PROPN 
Verlag, PROPN 
Berlin, PROPN 
pp, ADV 
45, NUM 
185, NUM 

, SPACE 
Livingstone, PROPN 
D.R., PROPN 
S.V., PROPN 
Farrar, PROPN 
1984, NUM 
Tissue, NOUN 
cellular, ADJ 
distribution, NOUN 
enzyme, PRON 
activities, NOUN 
mixed-, ADJ 

, SPACE 
function, NOUN 
oxygenase, NOUN 
benro[a]pyrene, ADJ 
metabolism, NOUN 
common, ADJ 
mussel, NOUN 
Myths, PROPN 
edulis, NOUN 
Sci, PROPN 
Total, PROPN 

, SPACE 
Environ, PROPN 
39, NUM 
2099235, NUM 

, SPACE 
Marsh, PROPN 
J.W., PROPN 
J.K., PROPN 
Chipman, PROPN 
D.R., PROPN 
Livingstone, PROPN 
1992, NUM 
Activation, PROPN 
xenobiotics, NOUN 
reactive, VERB 

, SPACE 
mutagenic, ADJ 
products, NOUN 
marine, NOUN 
invertebrates, VERB 
Myths, PROPN 
edulis, NOUN 
Carcinus, PROPN 
maenas, NOUN 
Asterias, PROPN 
rubens, NOUN 

, SPACE 
Aquat, PROPN 
Toxicol, PROPN 
22, NUM 
115, NUM 
128, NUM 

, SPACE 
Michel, PROPN 
X.R., PROPN 
P.M., PROPN 
Cassand, PROPN 
D.G., PROPN 
Ribera, PROPN 
J.F., PROPN 
Narbonne, PROPN 
1992, NUM 
Metabolism, PROPN 
mutagenic, ADJ 
activation, NOUN 

, SPACE 
benzo[a]pyrene, NOUN 
subcellular, ADJ 
fractions, NOUN 
mussel, NOUN 
Myths, NOUN 
galloprovincialis, NOUN 
digestive, ADJ 
gland, NOUN 
sea, NOUN 

, SPACE 
bass, NOUN 
Dicentrarcus, PROPN 
labrax, NOUN 
liver, NOUN 
Comp, PROPN 
Biochem, PROPN 
Physiol, PROPN 
103C, PROPN 
1, NUM 
43, NUM 
51, NUM 

, SPACE 
Michel, PROPN 
X.R., PROPN 
P.M., PROPN 
Cassand, PROPN 
J.F., PROPN 
Narbonne, PROPN 
1993, NUM 
Activation, NOUN 
benzo[a]pyrene, NOUN 
2, NUM 
amino-, NUM 

, SPACE 
anthracene, NOUN 
bacteria, NOUN 
mutagens, NOUN 
mussel, NOUN 
digestive, ADJ 
gland, CCONJ 
postmitochondrial, ADJ 
fraction, NOUN 
Mutat, ADJ 
Res, PROPN 
301, NUM 

, SPACE 
113, NUM 
119, NUM 

, SPACE 
Michel, PROPN 
X., PROPN 
J.-P, PROPN 
Salaiin, PROPN 
F., PROPN 
Galgani, PROPN 
J.F., PROPN 
Narbonne, PROPN 
1994, NUM 
Benzo[a]pyrene, NOUN 
hydroxylase, VERB 
activity, NOUN 

, SPACE 
marine, ADJ 
mussel, NOUN 
Myths, PROPN 
galloprovincialis, PROPN 
potential, ADJ 
marker, NOUN 
contamination, NOUN 
polycyclic, PROPN 
aromatic, ADJ 

, SPACE 
hydrocarbon, NOUN 
type, NOUN 
compounds, NOUN 
Mar., PROPN 
Environ, PROPN 
Res, PROPN 
38,257, NUM 
273, NUM 

, SPACE 
Michel, PROPN 
X.R., PROPN 
C., PROPN 
Beasse, PROPN 
J.F., PROPN 
Narbonne, PROPN 
1995, NUM 
vivo, ADJ 
metabolism, NOUN 
benzo[a]pyrene, NOUN 
mussel, NOUN 

, SPACE 
Myth, PROPN 
galloprovincialis, NOUN 
Arch, PROPN 
Environ, PROPN 
Contam, PROPN 
Toxicol, PROPN 
28, NUM 
2, NUM 
215, NUM 
222, NUM 

, SPACE 
Nasci, PROPN 
C., PROPN 
V.U., PROPN 
Fossato, PROPN 
1982, NUM 
Studies, NOUN 
physiology, NOUN 
mussels, NOUN 
ability, NOUN 
accumulating, VERB 

, SPACE 
hydrocarbons, NOUN 
chlorinated, ADJ 
hydrocarbons, NOUN 
Environ, PROPN 
Technol, NOUN 
Lett, PROPN 
3,273, NUM 
280, NUM 

, SPACE 
P., PROPN 
Venier, PROPN 
S., PROPN 
CanovalAquatic, PROPN 
Toxicology, PROPN 
34, NUM 
1996, NUM 
119, NUM 
133, NUM 
133, NUM 

, SPACE 
Nasci, PROPN 
C., PROPN 
G., PROPN 
Campesan, PROPN 
V.U., PROPN 
Fossato, PROPN 
F., PROPN 
Dolci, PROPN 
A., PROPN 
Menetto, PROPN 
1989, NUM 
Hydrocarbon, PROPN 
content, NOUN 
micro-, ADJ 

, SPACE 
somal, NOUN 
BPH, PROPN 
reductase, NOUN 
activity, NOUN 
mussel, NOUN 
Mytilus, PROPN 
sp, PROPN 
Venice, PROPN 
area, NOUN 
North, PROPN 
East, PROPN 
Italy, PROPN 
Mar., PROPN 

, SPACE 
Environ, PROPN 
Res, PROPN 
28, NUM 
1099112, NUM 

, SPACE 
National, PROPN 
Research, PROPN 
Council, PROPN 
1978, NUM 
International, PROPN 
Mussel, PROPN 
Watch, PROPN 
Report, NOUN 
International, PROPN 
Mussel, PROPN 

, SPACE 
Watch, PROPN 
4, NUM 
7, NUM 
December, PROPN 
Barcelona, PROPN 
Spain, PROPN 
National, PROPN 
Academy, PROPN 
Science, PROPN 
Washington, PROPN 
DC, PROPN 
248, NUM 
pp, NOUN 

, SPACE 
Penning, PROPN 
T.M., PROPN 
1993, NUM 
Dihydrodiol, PROPN 
dehydrogenase, NOUN 
role, NOUN 
polycyclic, PROPN 
aromatic, ADJ 
hydrocarbon, NOUN 
metabo-, PROPN 

, SPACE 
lism, NOUN 
Chem.-Biol, PROPN 
Interact, PROPN 
89, NUM 
l-34, PROPN 

, SPACE 
Porte, PROPN 
C., PROPN 
J., PROPN 
Albaiges, PROPN 
1993, NUM 
Bioaccumulation, NOUN 
patterns, NOUN 
hydrocarbons, NOUN 
polychlorinated, VERB 
biphenyls, NOUN 

, SPACE 
bivalves, NOUN 
crustaceans, NOUN 
fishes, NOUN 
Arch, ADJ 
Environ, PROPN 
Contam, PROPN 
Toxicol, PROPN 
26, NUM 
273, NUM 
281, NUM 

, SPACE 
Reddy, PROPN 
M.V., PROPN 
K., PROPN 
Randerath, PROPN 
1986, NUM 
Nuclease, PROPN 
Pl, NOUN 
mediated, VERB 
increase, NOUN 
sensitivity, NOUN 
P, NOUN 
postlabelling, VERB 
test, NOUN 

, SPACE 
structural, ADJ 
diverse, ADJ 
DNA, NOUN 
adducts, NOUN 
Carcinogenesis, NOUN 
7, NUM 
1543, NUM 
1551, NUM 

, SPACE 
Scarpato, PROPN 
R., PROPN 
L., PROPN 
Migliore, PROPN 
G., PROPN 
Ahinito, PROPN 
Cognetti, PROPN 
R., PROPN 
Barale, PROPN 
1990, NUM 
Induction, NOUN 
micronuclei, NOUN 
gill, ADJ 
tissue, NOUN 

, SPACE 
Myths, PROPN 
galloprovincialis, NOUN 
exposed, VERB 
polluted, ADJ 
marine, NOUN 
waters, NOUN 
Mar., PROPN 
Pollut, PROPN 
Bull, PROPN 
21(2, PROPN 
74, NUM 
80, NUM 

, SPACE 
Seed, PROPN 
R., PROPN 
1976, NUM 
Ecology, NOUN 
Marine, PROPN 
Mussels, PROPN 
Ecology, PROPN 
Physiology, PROPN 
edited, VERB 
B.L., PROPN 
Bayne, PROPN 
Interna-, PROPN 

, SPACE 
tional, ADJ 
Biological, PROPN 
Programme, PROPN 
10, NUM 
Cambridge, PROPN 
University, PROPN 
Press, PROPN 
Cambridge, PROPN 
UK, PROPN 
pp, PROPN 
13, NUM 
65, NUM 

, SPACE 
Segerback, PROPN 
D., PROPN 
P., PROPN 
Vodicka, PROPN 
1993, NUM 
Recoveries, NOUN 
DNA, NOUN 
adducts, NOUN 
polycyclic, ADJ 
aromatic, ADJ 
hydrocarbons, NOUN 

, SPACE 
P, NOUN 
postlabelling, VERB 
assay, NOUN 
Carcinogenesis, NOUN 
14, NUM 
2463, NUM 
2469, NUM 

, SPACE 
Shou, PROPN 
M., PROPN 
R.G., PROPN 
Harvey, PROPN 
T.M., PROPN 
Penning, PROPN 
1993, NUM 
Reactivity, NOUN 
benzo[a]pyrene-7, ADJ 
8, NUM 
dione, NOUN 
DNA, PROPN 

, SPACE 
Evidence, NOUN 
formation, NOUN 
deoxyguanosine, NOUN 
adducts, NOUN 
Carcinogenesis, NOUN 
14(3, NUM 
475482, NUM 

, SPACE 
Skaanild, PROPN 
M.T., PROPN 
J., PROPN 
Clausen, PROPN 
1992, NUM 
Method, PROPN 
estimation, NOUN 
benzo[a]pyrene, ADJ 
DNA, NOUN 
adducts, NOUN 
Anal, ADJ 

, SPACE 
Biochem, PROPN 
205,3377341, X 

, SPACE 
Stansbury, PROPN 
K.H., PROPN 
J.W., PROPN 
Flesher, PROPN 
R.C., PROPN 
Gupta, PROPN 
1994, NUM 
Mechanism, NOUN 
aralkyl, PROPN 
DNA, PROPN 
adduct, NOUN 
formation, NOUN 

, SPACE 
benzo[a]pyrene, NOUN 
vivo, NOUN 
Chem, PROPN 
Res, PROPN 
Toxicol, PROPN 
7(2, X 
254, NUM 
259, NUM 

, SPACE 
Stegeman, PROPN 
J.J., PROPN 
1985, NUM 
Benzo[a]pyrene, NOUN 
oxidation, NOUN 
microsomal, ADJ 
enzyme, NOUN 
activity, NOUN 
mussel, NOUN 
Myths, NOUN 

, SPACE 
edulis, NOUN 
bivalve, ADJ 
mollusc, NOUN 
species, NOUN 
Western, PROPN 
North, PROPN 
Atlantic, PROPN 
Mar., PROPN 
Biol, PROPN 
89, NUM 
21, NUM 
30, NUM 

, SPACE 
Valerio, PROPN 
F., PROPN 
N., PROPN 
D’Ambrosio, PROPN 
1989, NUM 
Mussels, PROPN 
bioindicators, NOUN 
PAH, PROPN 
pollution, NOUN 
marine, NOUN 
environ-, X 

, SPACE 
ment, NOUN 
Carcinogenic, ADJ 
Mutagenic, ADJ 
Teratogenic, PROPN 
Marine, PROPN 
Pollutants, PROPN 
Impact, NOUN 
Human, PROPN 
Health, PROPN 

, SPACE 
Environment, PROPN 
Advances, NOUN 
Applied, PROPN 
Biotechnology, PROPN 
Series, PROPN 
5, NUM 
edited, VERB 
UNEP, PROPN 
Gulf, PROPN 
Publ, PROPN 

, SPACE 
Co., PROPN 
Texas, PROPN 
USA, PROPN 
pp, PROPN 
95599, NUM 

, SPACE 
Viarengo, PROPN 
A., PROPN 
L., PROPN 
Canesi, PROPN 
1991, NUM 
Mussels, PROPN 
biological, ADJ 
indicators, NOUN 
pollution, NOUN 
Aquaculture, NOUN 
94, NUM 
225, NUM 
243, NUM 

, SPACE 
