ELSEVIER, PROPN 
3H, PROPN 
7.43, NUM 
m, PROPN 
5H, PROPN 
7.5, NUM 
m, PROPN 
3H, PROPN 
7.64, NUM 
m, PROPN 
4H, PROPN 

, SPACE 
7.72, NUM 
m, PROPN 
2H, PROPN 
7.75, NUM 
br, PROPN 
d, PROPN 
1, NUM 
H, NOUN 
J, PROPN 
8,5, PROPN 
Hz, PROPN 
7.85, NUM 
d, X 
H, PROPN 
J, PROPN 

, SPACE 
8.9, PROPN 
Hz, PROPN 
7.94, NUM 
d, PROPN 
H, PROPN 
J, PROPN 
8.1, PROPN 
Hz, PROPN 
8.13, NUM 
d, NUM 
1, NUM 
H, NOUN 
J, PROPN 
8.9, PROPN 
Hz, PROPN 

, SPACE 
ppm, NOUN 
Iac, PROPN 
NMR, PROPN 
8:22.93, NOUN 
CH2, PROPN 
23.23, NUM 
CH2, PROPN 
23.39, NUM 

, SPACE 
CH, PROPN 
2, NUM 
d, NUM 
Jcp, PROPN 
24,8, PROPN 
Hz, PROPN 
23.71, NUM 
CH, PROPN 
d, PROPN 
ace, PROPN 
23.5, NUM 
Hz, PROPN 

, SPACE 
41.07, NUM 
CH3, PROPN 
41.59, NUM 
CH3, PROPN 
55.21, NUM 
CH, PROPN 
d, X 
Ice, NOUN 
14.2, NUM 

, SPACE 
Hz, PROPN 
56.80, NUM 
CH, PROPN 
2, NUM 
d, NUM 
Jcp, PROPN 
11.9, NUM 
Hz, PROPN 
119.83, NUM 
CH, PROPN 
121.62, NUM 

, SPACE 
CH, PROPN 
123.66, NUM 
CH, PROPN 
123.85, NUM 
CH, PROPN 
125.79, NUM 
CH, PROPN 
125,92, NUM 

, SPACE 
CH, PROPN 
126.10, NUM 
CH, PROPN 
126.31, NUM 
CH, PROPN 
126.91, NUM 
C, PROPN 
127.41, NUM 

, SPACE 
CH, PROPN 
127.87, NUM 
CH, PROPN 
128.25, NUM 
CH, PROPN 
128.33, NUM 
C, PROPN 
128.81, NUM 

, SPACE 
2CH, PROPN 
d, PROPN 
JcP, PROPN 
10.6, NUM 
Hz, PROPN 
129.47, NUM 
C, PROPN 
d, NOUN 
Jcp, PROPN 
52.6, NUM 
Hz, PROPN 

, SPACE 
129.56, NUM 
C, PROPN 
129.82, NUM 
CH, PROPN 
130.29, NUM 
C, PROPN 
130.33, NUM 
C, NOUN 

, SPACE 
d, PROPN 
131.25, NUM 
CH, PROPN 
131.28, NUM 
CH, PROPN 
131.53, NUM 
CH, PROPN 
d, PROPN 
Jcp, PROPN 

, SPACE 
14.9, NUM 
Hz, PROPN 
131.92, NUM 
CH, PROPN 
d, PROPN 
Jcp, PROPN 
15.0, NUM 
Hz, PROPN 
132.18, NUM 
CH, PROPN 
d, PROPN 

, SPACE 
Jcp, PROPN 
9.2, NUM 
Hz, PROPN 
132,34, PROPN 
CH, PROPN 
d, PROPN 
Jcp, PROPN 
8.9, NUM 
Hz, PROPN 
132.51, NUM 
CH, PROPN 

, SPACE 
d, PROPN 
Jcp, PROPN 
5.2, PROPN 
Hz, PROPN 
133.03, NUM 
CH, PROPN 
d, PROPN 
Jcp, PROPN 
5.1, NUM 
Hz, PROPN 
134.58, NUM 
C, PROPN 

, SPACE 
134.80, NUM 
C, PROPN 
141.28, NUM 
C, PROPN 
dd, PROPN 
Jcp, PROPN 
36.6, NUM 
47.5, NUM 
Hz, PROPN 
142.92, NUM 

, SPACE 
C, PROPN 
dd, PROPN 
Jcp, PROPN 
36.7, NUM 
48.6, NUM 
Hz, PROPN 
147.81, NUM 
C, PROPN 
149.54, NUM 
C, PROPN 

, SPACE 
ppm, PROPN 
~P, PUNCT 
NMR, PROPN 
8, NUM 
+60.1, PROPN 
+61.5, ADJ 
AB, PROPN 
system, NOUN 
Jan, PROPN 

, SPACE 
71.7, NUM 
Hz, PROPN 
ppm, NOUN 
FAB, PROPN 
MS, PROPN 
817.5, NUM 
M+H, PROPN 
100, NUM 

, SPACE 
isotopic, ADJ 
pattern, NOUN 
observed, VERB 
expected, VERB 

, SPACE 
C, NOUN 
~, PUNCT 
H4sCI2NzNiP, NOUN 
2, NUM 
Anal, PROPN 
Found, VERB 
C, PROPN 
66.61, NUM 
H, PROPN 
5.20, NUM 
N, PROPN 

, SPACE 
3.35, NUM 
C46H4,~CI, PROPN 
N, PROPN 
NiP, PROPN 
Calc, PROPN 
C, NOUN 
67.67, NUM 
H, NOUN 
5.43, NUM 
N, PROPN 

, SPACE 
3.43, NUM 

, SPACE 
3.5, X 
Asymmetric, ADJ 
catalytic, ADJ 
reacthms, NOUN 
standard, ADJ 
proce-, NOUN 

, SPACE 
dures, VERB 

, SPACE 
3.5.1, PROPN 
Reaction, NOUN 
1, NUM 
Procedm'e, NOUN 
I,~al, NUM 

, SPACE 
dried, VERB 
81, NUM 
ml, PROPN 
Schlenk, PROPN 
tulle, NOUN 
wits, NOUN 
charged, VERB 
10, NUM 
m, NOUN 

, SPACE 
dry, ADJ 
adding, VERB 
NiCI~, PROPN 
4.6, NUM 
roB, NOUN 
0.04, NUM 
ullnlOi, ADJ 

, SPACE 
0,5, NUM 
tool%, PUNCT 
tIle, PROPN 
ligand, NOUN 
0.04, NUM 
retool, NOUN 
0.5, NUM 
tool%, NUM 
tIle, PROPN 

, SPACE 
mixture, NOUN 
degassed, VERB 
small, ADJ 
Schlenk, PROPN 
tube, NOUN 
°, NUM 

, SPACE 
bration, NOUN 
cooled, VERB 
0, NUM 
C, NOUN 
vinyl, NOUN 
bromide, NOUN 
0.5, NUM 
ml, NOUN 

, SPACE 
7.1, NUM 
retool, NOUN 
allowed, VERB 
condense, VERB 
catalyst, NOUN 
soluo, NOUN 

, SPACE 
tion, NOUN 
cooled, VERB 
-78, PUNCT 
~C, VERB 
vinyl, NOUN 
bromide, NOUN 

, SPACE 
phenylethyl, PROPN 
magnesium, NOUN 
chloride, PROPN 
ll.8, PROPN 
retool, NOUN 
.7, NOUN 

, SPACE 
equiv, PROPN 
solution, NOUN 
0.42, NUM 
molar, NOUN 
El, PROPN 
O, PROPN 
added, VERB 
subse-, PROPN 

, SPACE 
quently, ADV 
stirring, ADJ 
Schlcnk, PROPN 
tube, NOUN 
carefully, ADV 

, SPACE 
sealed, VERB 
immersed, VERB 
ice, NOUN 
bath, NOUN 
20, NUM 
h, NOUN 

, SPACE 
reaction, NOUN 
quenched, VERB 
dropwis¢, NOUN 
addition, NOUN 
2, NUM 
N, NUM 

, SPACE 
HCI, PROPN 
organic, ADJ 
layer, NOUN 
separated, VERB 
aqueous, ADJ 

, SPACE 
layer, NOUN 
extracted, VERB 
Et, PROPN 
O, INTJ 
3, NUM 
×, NOUN 
20, NUM 
ml, NOUN 
com-, NOUN 

, SPACE 
bined, VERB 
extracts, NOUN 
wets, NOUN 
-'~hed, VERB 
isaturated, VERB 
NaHCO.~, PROPN 
water, NOUN 

, SPACE 
brine, NOUN 
dried, VERB 
Na, PROPN 
SO4, PROPN 
solvent, NOUN 
removed, VERB 

, SPACE 
vacuo, PROPN 
RT, PROPN 
anti, PROPN 
residue, NOUN 
Kugelrohr, PROPN 

, SPACE 
distilled, VERB 
bath, NOUN 
temperature, NOUN 
1~,,.~, PROPN 
12, NUM 
°, NOUN 
C, NOUN 
20, NUM 
Torr, PROPN 
tH, X 

, SPACE 
NMR, PROPN 
showed, VERB 
presence, NOUN 
minor, ADJ 
amounts, NOUN 
ethyl, PROPN 

, SPACE 
benzene, PROPN 
styrene, ADJ 
chemical, NOUN 
yield, NOUN 
corrected, VERB 

, SPACE 
accordingly, ADV 
~H, PUNCT 
NMR, PROPN 
~, PUNCT 
1.36, NUM 
d, PROPN 
3H, PROPN 
J, PROPN 
6.9, PROPN 
Hz, PROPN 
3.47, NUM 

, SPACE 
m, PROPN 
1H, PROPN 
5,04, X 
m, PROPN 
2H, PROPN 
6.01, NUM 
ddd, PROPN 
IH, PROPN 
J, PROPN 
6.4, NUM 
10.3, NUM 
16.7, NUM 

, SPACE 
Hz, PROPN 
7,19, NUM 
m, PROPN 
3H, PROPN 
7,3, NUM 
m, PROPN 
2H, PROPN 
ppm, NOUN 
enantiomeric, ADJ 

, SPACE 
excess, NOUN 
estimated, VERB 
enantioselective, ADJ 
GC, PROPN 
21, NUM 

, SPACE 
Lipodex, PROPN 
C, PROPN 
~, PROPN 
FS, PROPN 
0.25, NUM 
mm, NOUN 
x, SYM 
50, NUM 
m, NOUN 
atm, ADV 
H, NOUN 
2, NUM 
column, NOUN 


, SPACE 
M., PROPN 
Widhalm, PROPN 
et, PROPN 
al, PROPN 
Jourlml, PROPN 
Organometaili¢, PROPN 
Chemistry, PROPN 
523, NUM 
1996, NUM 
167, NUM 
178, NUM 
175, NUM 

, SPACE 
28, NUM 
30, NUM 
°, NUM 
C, NOUN 
injector, NOUN 
175, NUM 
°, NUM 
C, NOUN 
split, VERB 
1, NUM 
100, NUM 
sample, NOUN 
30, NUM 
mg, NOUN 

, SPACE 
1, NUM 
ml, NOUN 
CH, PROPN 
CI, PROPN 
0.5, NUM 
p.l, PROPN 
injected, VERB 

, SPACE 
3.5.2, NUM 
Reaction, NOUN 
2, NUM 
Procedure, NOUN 
H, NOUN 
19al, NOUN 

, SPACE 
degassed, ADJ 
solution, NOUN 
allyl, PROPN 
phenyl, PROPN 
ether, PROPN 
2.68, NUM 
g, NOUN 

, SPACE 
2.74, NUM 
ml, NOUN 
20, NUM 
mmol, NOUN 
20, NUM 
ml, NOUN 
dry, ADJ 
Et20, NOUN 
added, VERB 

, SPACE 
NiCI, PROPN 
5, NUM 
mg, PROPN 
0.04, NUM 
mmol, NOUN 
0.2, NUM 
mol%, PROPN 
ligand, NOUN 

, SPACE 
0.04"mmol, NUM 
0,2, NOUN 
mol%, PROPN 
stirring, VERB 
20, NUM 
min, NOUN 

, SPACE 
mixture, NOUN 
cooled, VERB 
ice, NOUN 
bath, NOUN 
solution, NOUN 

, SPACE 
l, NOUN 
phenylethyl, NOUN 
magnesium, NOUN 
chloride, NOUN 
20, NUM 
mmol, NOUN 
0.42, NUM 

, SPACE 
molar, NOUN 
solution, NOUN 
Et, PROPN 
O, PROPN 
added, VERB 
dropwise, ADV 
ice, NOUN 

, SPACE 
bath, NOUN 
removed, VERB 
mixture, NOUN 
stirred, VERB 
RT, PROPN 

, SPACE 
progress, NOUN 
conversion, NOUN 
followed, VERB 
NMR, PROPN 

, SPACE 
reaction, NOUN 
quenched, VERB 
careful, ADJ 
addition, NOUN 
dilute, PROPN 

, SPACE 
HCI, PROPN 
organic, ADJ 
layer, NOUN 
separated, VERB 
aqueous, ADJ 

, SPACE 
layer, NOUN 
extracted, VERB 
repeatedly, ADV 
Et20, NOUN 
organic, ADJ 

, SPACE 
extracts, NOUN 
shaken, VERB 
NaOH, PROPN 
solution, NOUN 
10, NUM 

, SPACE 
remove, VERB 
phenol, NOUN 
washed, VERB 
neutral, ADJ 
dried, VERB 
Na, PROPN 
,SO4, PUNCT 

, SPACE 
solvent, NOUN 
evaporated, VERB 
vacuo, NOUN 
RT, PROPN 

, SPACE 
residue, NOUN 
subjected, VERB 
Kugeh'ohr, PROPN 
distillation, NOUN 
re-, ADV 

, SPACE 
catalyst, NOUN 
2,3, NUM 
diphenylbutane, NOUN 
bath, NOUN 
temper-, X 

, SPACE 
ature, NOUN 
Tm~, PROPN 
125, NUM 
°, NUM 
2, NUM 
25, NUM 
Ton, PROPN 
distillate, NOUN 
filtered, VERB 

, SPACE 
short, ADJ 
column, NOUN 
remove, VERB 
traces, NOUN 
allyl, PROPN 
phenyl, PROPN 

, SPACE 
ether, PROPN 
and/or, CCONJ 
polar, ADJ 
impurities, NOUN 
silica, PROPN 
gel, PROPN 
15, NUM 
×, PROPN 
2.2, NUM 
cm, NOUN 

, SPACE 
PE, PROPN 
J, PROPN 
H, PROPN 
NMR, PROPN 
~, PUNCT 
1.25, NUM 
d, PROPN 
3H, PROPN 
J, PROPN 
6.9, PROPN 
Hz, PROPN 
2.21, NUM 
2.32, NUM 
m, PROPN 

, SPACE 
IH, PROPN 
2.34, NUM 
2.42, NUM 
m, PROPN 
IH, PROPN 
2.74, NUM 
2.83, NUM 
m, PROPN 
IH, PROPN 
4.94, NUM 
5.01, NUM 

, SPACE 
m, PROPN 
2H, PROPN 
5.66, NUM 
5.76, NUM 
m, PROPN 
H, PROPN 
7.18, NUM 
m, PROPN 
3H, PROPN 
7.29, NUM 
m, PROPN 

, SPACE 
2H, PROPN 
ppm, NOUN 
enantiomeric, ADJ 
excess, NOUN 
estimated, VERB 

, SPACE 
enantioselective, ADJ 
GC, PROPN 
22, NUM 
50, NUM 
Octakis(6, NOUN 
O, NOUN 
methyl-2,3o, NOUN 

, SPACE 
dioO, ADJ 
pentyl)o~-cyclodexn'in, NOUN 
FS, PROPN 
0.25, NUM 
mm, NOUN 
×, PROPN 
25, NUM 
m, NOUN 
0.5, NUM 

, SPACE 
atm, NOUN 
It~, INTJ 
colunm, NOUN 
60, NUM 
°, NUM 
2, NUM 
injector, NOUN 
175, NUM 
°, NUM 
C, NOUN 
split, NOUN 
1, NUM 
100, NUM 

, SPACE 
sample, NOUN 
30, NUM 
mg, NOUN 
1, NUM 
ml, NOUN 
Clt, PROPN 
~, NOUN 
CI, PROPN 
0.5, NUM 
Ixl, PROPN 
injected, VERB 

, SPACE 
3.5.3, X 
Reaction, NOUN 
3, NUM 
Pro~'edm'e, PROPN 
IliA, PROPN 
BSA, PROPN 

, SPACE 
sohttion, NOUN 
Pd(xI, PROPN 
~, X 
oC, X 
~, PUNCT 
H~)CI]z, PROPN 
I.8, PROPN 
rag, NOUN 
0.(105, NUM 

, SPACE 
retool, NOUN 
tool%, VERB 
Pd, PROPN 
appropriate, PROPN 
ligand, NOUN 
0.01, NUM 

, SPACE 
retool, NOUN 
tool%, PROPN 
prepared, VERB 
ml, ADV 
degassed, ADJ 

, SPACE 
CH2CI, PROPN 
2, NUM 
pale, ADJ 
yellow, ADJ 
solution, NOUN 
subse-, VERB 

, SPACE 
quently, ADV 
added, VERB 
argon, PROPN 
mmol, PROPN 
substrate, NOUN 
252, NUM 
mg, NOUN 

, SPACE 
E)-, PROPN 
1,3, PROPN 
diphenylprop-3, PROPN 
ene-, NOUN 
yl, PROPN 
acetate, NOUN 
28, NUM 
mg, NOUN 

, SPACE 
E)-pent-3, NOUN 
ene-2, NUM 
yl, NOUN 
acetate, NOUN 
respectively, ADV 
dimethyl, PROPN 
mal-, PROPN 

, SPACE 
onate, NOUN 
396, NUM 
mg, PROPN 
340, NUM 
I~1, NUM 
3, NUM 
mmol, NOUN 
BSA, PROPN 
610, NUM 
mg, PROPN 
741, NUM 

, SPACE 
p, NOUN 
3, NUM 
mmol, NOUN 
catalytic, ADJ 
KOAc, NOUN 

, SPACE 
reaction, NOUN 
mixture, NOUN 
degassed, VERB 
stirred, VERB 
RT, PROPN 

, SPACE 
case, NOUN 
E)-l,3, PROPN 
diphenylprop-3, PROPN 
ene, NOUN 
l, NOUN 
yl, PROPN 
acetate, NOUN 

, SPACE 
substrate, NOUN 
progress, NOUN 
reaction, NOUN 
monitored, VERB 

, SPACE 
TLC, PROPN 
Rf, PROPN 
0.32, NUM 
educt, NOUN 
0.11, NUM 
product, NOUN 
PE, PROPN 
EE, PROPN 
95:5, NUM 

, SPACE 
reaction, NOUN 
stopped, VERB 
adding, VERB 
15, NUM 
ml, NOUN 
Et20, ADJ 

, SPACE 
organic, ADJ 
layer, NOUN 
washed, VERB 
twice, ADV 
saturated, ADJ 

, SPACE 
NH4CI, NOUN 
solution, NOUN 
dried, VERB 
Na2SO4, NOUN 
solvent, NOUN 

, SPACE 
removed, VERB 
remaining, VERB 
yellow, ADJ 
oil, NOUN 
chro-, NOUN 

, SPACE 
matographed, VERB 
silica, PROPN 
gel, PROPN 

, SPACE 
14, NUM 
Column, NOUN 
chromatography, NOUN 
silica, PROPN 
gel, PROPN 
25, NUM 
x, SYM 
2.5, NUM 
cm, NOUN 
2, NUM 

, SPACE 
PE, PROPN 
Et20, PROPN 
75:25, NUM 
UV, NOUN 
220, NUM 
nm, NOUN 
isolated, ADJ 
product, NOUN 

, SPACE 
tbund, ADJ 
pure, ADJ 
NMR, PROPN 
~H, PUNCT 
NMR, PROPN 
8:1.00, NUM 
d, PROPN 

, SPACE 
3H, PROPN 
J, PROPN 
5.9, NUM 
Hz, PROPN 
1.59, NUM 
d, PROPN 
3H, PROPN 
J, PROPN 
5.4, PROPN 
Hz, PROPN 
2.86, NUM 
m, PROPN 
H, PROPN 
3.24, NUM 
d, PROPN 
IH, PROPN 
J, PROPN 
8,8, PROPN 
Hz, PROPN 
3.66, NUM 
s, PROPN 
3H, PROPN 
3.70, NUM 
s, PROPN 
3H, PROPN 
5.30, NUM 

, SPACE 
m, PROPN 
IH, PROPN 
5.49, NUM 
dq, NOUN 
IH, PROPN 
J, PROPN 
6.4, NUM 
9.3, NUM 
Hz, PROPN 
ppm, NOUN 

, SPACE 
enantiomeric, ADJ 
excess, NOUN 
estimated, VERB 
enantiose-, NOUN 

, SPACE 
lective, ADJ 
GC, PROPN 
50, NUM 
Octakis(6, NOUN 
O, NOUN 
methyl-2,3, NOUN 
di, NOUN 
O, NOUN 
pentyl)-, NOUN 

, SPACE 
/-cyclodextrin, PROPN 
FS, PROPN 
0.25, NUM 
mm, NOUN 
X, PROPN 
25, NUM 
m, PROPN 
0.5, NUM 
atm, NOUN 
H., NOUN 

, SPACE 
column, NOUN 
55, NUM 
°, NUM 
C, NOUN 
injector, NOUN 
175, NUM 
°, NUM 
C, NOUN 
split, VERB 
1, NUM 
100, NUM 
sample, NOUN 
30, NUM 

, SPACE 
mg, NOUN 
1, NUM 
ml, NOUN 
CHzCI, PROPN 
2, NUM 
0.5, NUM 
Ixl, PROPN 
injected, VERB 
Specific, ADJ 

, SPACE 
rotation, NOUN 
calculated, VERB 
optically, ADV 
pure, ADJ 
14, NUM 
a]~, NOUN 
3, NUM 
+27.9, X 

, SPACE 
c, PROPN 
=, NOUN 
1.1, NUM 
CnCl3, PROPN 
5il, ADJ 

, SPACE 
15, X 
Column, NOUN 
chromatography, NOUN 
silica, PROPN 
gel, PROPN 
10, NUM 
x, SYM 
2.2, NUM 
cm, NOUN 
2, NUM 

, SPACE 
PE, PROPN 
CH2C, PROPN 
2, NUM 
50, NUM 
50, NUM 
UV, NOUN 
290, NUM 
nm, NOUN 
isolated, ADJ 
product, NOUN 

, SPACE 
found, VERB 
pure, ADJ 
NMR, PROPN 
H, VERB 
NMR, PROPN 
8:3.50, NUM 
s, PROPN 

, SPACE 
3H, PROPN 
3.69, NUM 
s, PROPN 
3H, PROPN 
3.94, NUM 
d, PROPN 
IH, PROPN 
J, PROPN 
10.8, PROPN 
Hz, PROPN 
4.25, NUM 
dd, PROPN 

, SPACE 
IH, PROPN 
J, PROPN 
8.4, NUM 
10.8, NUM 
Hz, PROPN 
6.31, NUM 
dd, PROPN 
IH, PROPN 
J, PROPN 
8.4, NUM 
15.8, NUM 
Hz, PROPN 

, SPACE 
6.46, NUM 
d, PROPN 
IH, PROPN 
J, PROPN 
15.8, NUM 
Hz, PROPN 
7.16, NUM 
7.35, NUM 
m, PROPN 
10H, NUM 
ppm, PROPN 
E.e, PROPN 

, SPACE 
estimated, VERB 
chiral, ADJ 
shift, NOUN 
reagent, NOUN 
Eu(hfc)3, PROPN 

, SPACE 
IH, PROPN 
NMR, PROPN 
CDCI~, PROPN 
integration, NOUN 
singlet, NOUN 
di-, PROPN 

, SPACE 
astereotopic, ADJ 
OCH, PROPN 
3, NUM 
groups, NOUN 
shifted, VERB 
3.67, NUM 

, SPACE 
4.0, NUM 
ppm, NOUN 
0.06, NUM 
0.08, NUM 
ppm, NOUN 
confirmed, VERB 

, SPACE 
chiral, ADJ 
HPLC, PROPN 
Chiralcel, PROPN 
OD, PROPN 
H, PROPN 
250, NUM 
x, SYM 
4.6, NUM 
mm, NUM 
2, NUM 
0.5, NUM 
ml, NOUN 

, SPACE 
min-, X 
2, NUM 
propanol, NOUN 
n, CCONJ 
hexane, NOUN 
2, NUM 
98, NUM 
Specific, ADJ 
rotation, NOUN 

, SPACE 
calculated, VERB 
optically, ADV 
pure, ADJ 
S)-15, NOUN 
o~1~, NOUN 
°, NUM 
-22.4, PUNCT 
c--, PROPN 

, SPACE 
1.8, NUM 
CHCI3, PROPN 
5h, NUM 

, SPACE 
3.5.4, NUM 
Reaction, NOUN 
3, NUM 
Procedure, NOUN 
ilIB, ADV 
Nail, PROPN 

, SPACE 
solution, NOUN 
E)-, PROPN 
1,3, PROPN 
diphenylprop-3, PROPN 
ene-, NOUN 
-yl, AUX 
acetate, VERB 

, SPACE 
252, NUM 
rag, NOUN 
mmol, PROPN 
4, NUM 
ml, NOUN 
dry, ADJ 
THF, PROPN 
degassed, VERB 

, SPACE 
isolated, VERB 
palladium, NOUN 
complex, NOUN 
L, PROPN 
PdCI, NOUN 
2, NUM 
L, NOUN 
=, NOUN 
2A-6A, NUM 

, SPACE 
0.01, NUM 
retool, NOUN 
1, NUM 
tool%, NUM 
6, X 
added, VERB 
solution, NOUN 

, SPACE 
stin'ed, PROPN 
tot, NOUN 
15, NUM 
min, NOUN 
23, NUM 
solution, NOUN 
malonate, ADJ 
anion, NOUN 

, SPACE 
prepared, VERB 
RT, PROPN 
adding, VERB 
Nail, PROPN 
dispersion, NOUN 
63, NUM 
rag, NOUN 

, SPACE 
1.5, NUM 
mmol, NOUN 
portions, NOUN 
degassed, ADJ 
solution, NOUN 
dimethyl, NOUN 

, SPACE 
malonate, VERB 
198, NUM 
mg, NOUN 
171, NUM 
I~1, NUM 
1.5, NUM 
retool, NOUN 
4, NUM 
ml, NOUN 
TltF., PROPN 

, SPACE 
30, NUM 
min, NOUN 
resulting, VERB 
turbid, ADJ 
solution, NOUN 
added, VERB 

, SPACE 
ice, NOUN 
cooled, VERB 
solution, NOUN 
containing, VERB 
allyl, NOUN 
acetate, PROPN 

, SPACE 
catalyst, NOUN 
reaction, NOUN 
stirred, VERB 
RT, PROPN 
reaction, NOUN 

, SPACE 
quenched, VERB 
adding, VERB 
small, ADJ 
2, NUM 
N, NOUN 
HC, PROPN 

, SPACE 
mixture, NOUN 
extracted, VERB 
Et, PROPN 
O, INTJ 
3, NUM 
x, SYM 
10, NUM 
ml, NOUN 

, SPACE 
combined, VERB 
extracts, NOUN 
washed, VERB 
brine, NOUN 

, SPACE 
neutral, ADJ 
dried, VERB 
Na2SO4, NOUN 
removal, NOUN 
sol-, NOUN 

, SPACE 
vent, NOUN 
crude, ADJ 
product, NOUN 
purified, VERB 
chromatography, NOUN 

, SPACE 
given, VERB 
Procedure, PROPN 
iliA., NOUN 

, SPACE 
3.6, NUM 
X, NOUN 
ray, NOUN 
structural, ADJ 
analyses, NOUN 

, SPACE 
Data, NOUN 
collected, VERB 
o'n, ADP 
modified, VERB 
STOE, PROPN 
diffrac-, NOUN 

, SPACE 
tometer, NOUN 
equipped, VERB 
N:-cold, ADJ 
stream, NOUN 
low, ADJ 
tempera-, ADJ 

, SPACE 
ture, NOUN 
device, NOUN 
92, NUM 
K, NOUN 
Mo, PROPN 
K, PROPN 
c~, PROPN 
radiation, NOUN 
Structure, NOUN 

, SPACE 
solutions, NOUN 
carried, VERB 
direct, ADJ 
methods, NOUN 
SHELXTL, NOUN 
I"C, PROPN 

, SPACE 
24a, NOUN 
followed, VERB 
squares, NOUN 
refinement, NOUN 
F, PROPN 
2, NUM 

, SPACE 
cutoff, NOUN 
applied, VERB 
SHELXL, NOUN 
°, NUM 
93, NUM 
24b, NOUN 

, SPACE 
Anisotropic, PROPN 
atomic, ADJ 
displacement, NOUN 
parameters, NOUN 
adps, PROPN 

, SPACE 
assigned, VERB 
non, ADJ 
hydrogen, ADJ 
atoms, NOUN 
Positions, NOUN 
hydro-, PROPN 

, SPACE 
gen, PROPN 
atoms, NOUN 
calculated, VERB 
according, VERB 
stereochemical, ADJ 

, SPACE 
aspects, NOUN 
Atomic, ADJ 
coordinates, NOUN 
ate, VERB 
listed, VERB 
Tables, PROPN 
4, NUM 
6, NUM 

, SPACE 
251, NUM 


, SPACE 
176, NUM 
M., PROPN 
Widhalm, PROPN 
et, NOUN 
aL, PROPN 
Journal, PROPN 
vf, PROPN 
Organoraetallic, PROPN 
Cheraistry, PROPN 
523, NUM 
1996, NUM 
167, NUM 
178, NUM 

, SPACE 
Table, PROPN 
4, NUM 

, SPACE 
Atomic, ADJ 
coordinates, NOUN 
X, NOUN 
I0, NOUN 
~, PUNCT 
equivalent, ADJ 
isotropic, ADJ 
displacement, NOUN 

, SPACE 
parameters, NOUN 
~2, PROPN 
x, SYM 
10, NUM 
-~, PROPN 
2A, PROPN 

, SPACE 
Atom, PROPN 
x, PROPN 
y, PROPN 
7, NUM 
U, PROPN 
~, PROPN 
e, PROPN 
q, PROPN 

, SPACE 
P(I~, PROPN 
1118(21, NUM 
2415(I, NUM 
299(2, NUM 
22(I, NUM 

, SPACE 
0(2, PROPN 
2148(6, PROPN 
3048(3, PROPN 
3274(5, NUM 
23(I, NUM 

, SPACE 
C(3, PUNCT 
2209(9, PROPN 
2404(4, PROPN 
3251(9, PROPN 
23(2, NUM 

, SPACE 
C(4, PROPN 
2548(9, PROPN 
2215(4, PROPN 
1879(9, NUM 
24(2, PROPN 

, SPACE 
C(II, PROPN 
1452(9, PROPN 
3921(4, PROPN 
4221(8, PROPN 
19(21, NUM 

, SPACE 
C(12, PROPN 
1555(91, NUM 
3306(4, PROPN 
4268(8, PROPN 
19(2, NUM 

, SPACE 
C(13, PROPN 
1066(9, PROPN 
2974(4, PROPN 
5281(8, NUM 
22(2, NUM 

, SPACE 
C(14, NOUN 
397(9, PROPN 
3266(4, PROPN 
6187(9, PROPN 
23(2, NUM 

, SPACE 
C(15, PROPN 
241(9, NUM 
3877(4, NUM 
6161(91, NUM 
23(2, NUM 

, SPACE 
C(16, PROPN 
-477(8, NUM 
4186(5, X 
7075(9, PROPN 
24(2, PROPN 

, SPACE 
C(17, PROPN 
-630(9, PROPN 
4785(5, PROPN 
7025(9, X 
28(2, NUM 

, SPACE 
C(18, PROPN 
-72(9, PUNCT 
5130(51, NUM 
6091(8, NUM 
27(2, NUM 

, SPACE 
C(19, PROPN 
624(9, X 
4851(4, NUM 
5186(91, NUM 
22(2, NUM 

, SPACE 
C(20, PROPN 
762(8, PROPN 
4225(4, X 
5163(91, NUM 
22(2, NUM 

, SPACE 
C(21, ADV 
1627(9, PROPN 
1922(4, PROPN 
-986(9, X 
25(2, NUM 

, SPACE 
C(22, NOUN 
915(101, NUM 
1406(4, NUM 
1518(91, NUM 
27(2, NUM 

, SPACE 
C(23, PROPN 
2833(9, PROPN 
2096(4, PROPN 
1479(9, NUM 
25(2, NUM 

, SPACE 
C(24, NOUN 
373(10, X 
1068(5, PROPN 
2538(10, NUM 
33(2, PROPN 

, SPACE 
C(25, PROPN 
3307(101, NUM 
1759(41, NUM 
-2447(9, NOUN 
27(2, NUM 

, SPACE 
~26, PUNCT 
2596(101, NUM 
1246(5, PROPN 
-2981(9, PROPN 
30(2, NUM 

, SPACE 
C(31, PROPN 
=, VERB 
519(9, NUM 
2040(4, PROPN 
631(81, PROPN 
21(2, PROPN 

, SPACE 
C(32, PROPN 
423(9, NUM 
1468(41, NUM 
198(91, NUM 
23(2, PROPN 

, SPACE 
C{33, PROPN 
1702(91, NUM 
171(4, X 
